train set 1,train set 1 size,train set 2,train set 2 size,test set,c0,c1,c2,c3,c4,c5,c6,rmse,kfold rmse
cc_align,25,gov,1,flores,-6.27542368866566,5.022175512871366,0.7266965317783405,-1.1571821077469118,-13.434084486854502,-26.516770851424692,-9.263867014769831,2.5216401316331096e-08,0.7875328001506622
cc_align,25,gov,1,bible,-2.6379327345003363,1.0440762407060868,1.0163470342463732,0.7346129094598087,-3.901061090790167,-4.822440495198605,-4.0941715779038175,1.8084905221143384e-08,0.34502835429838796
cc_align,25,gov,1,gov,36.58265960469427,17.180476382822093,-10.115212095820652,3.6602749903049983,4.445980668216662,-40.948635297170085,9.604928641447044,5.2719052325152033e-08,1.8183963140853838
cc_align,25,gov,10,flores,-20.496357155023873,-0.46545593670134894,2.9434697084864587,-5.137023347680529,-15.272570117880294,-17.037012689418756,-25.385570720568094,4.433807685441558e-08,2.0937192613545035
cc_align,25,gov,10,bible,2.4115283397637053,1.3712368412852363,-0.7916643398754533,3.5292740682382306,-9.830556249351366,-10.985618419259492,1.1268606048224503,7.619266181297545e-08,0.22017813780337595
cc_align,25,gov,10,gov,53.58149167756546,21.233277113669747,-14.017121623635452,-3.5909073654928743,25.699254986679794,-35.71067135762573,11.826699562883896,2.4712258454777928e-08,2.292058449218225
cc_align,25,gov,25,flores,-22.738471019052003,-2.1884794068086886,3.2701688860860805,-6.337519693920765,-14.510714202061001,-12.701434349056692,-28.19128717183437,5.052280663703631e-08,2.317413994462826
cc_align,25,gov,25,bible,2.5158011767762987,1.2567827022585714,-0.967743055714598,4.292105119264304,-10.214887320122147,-10.80553789064616,0.4560922112033252,2.428551975079305e-08,0.22840527979956474
cc_align,25,gov,25,gov,58.26690421607688,22.693269038706813,-15.161158161607906,-4.69480136703616,31.81764240507625,-34.41877011041902,11.343174003692592,5.3866625608860774e-08,2.4002379585940274
cc_align,25,gov,50,flores,0.5222793317244451,-7.942889693992268,-1.8525058556158402,-6.774442813384321,-13.242070276619044,1.379449014529573,1.437733270871178,3.092939684816471e-08,0.18287471400620392
cc_align,25,gov,50,bible,1.6918377882446016,-2.064592599291297,-0.3749358107353014,1.164898157327908,-4.343424175835811,2.070202877179783,0.3660754257398717,8.896934162450138e-09,0.6351656270888089
cc_align,25,gov,50,gov,29.509069709446646,16.667461818121595,-8.542860400842068,-11.97056303125712,45.456146308076214,-7.886881632988246,-25.12259504577366,5.8490744146686196e-08,3.2689564474019726
cc_align,25,bible,1,flores,0.8110165791352344,1.755045114702068,0.03226230256333677,1.6908503013114533,-6.2000757268506215,-8.80534653835691,-0.36956785358508465,4.071610787463277e-08,0.003949450721102135
cc_align,25,bible,1,bible,40.794025408712976,17.94742782044154,-10.206638730470436,0.6699183649393932,2.6986486110519943,-45.701121620357796,21.357652639011636,3.644126699436085e-08,2.372493091847248
cc_align,25,bible,1,gov,-0.6956156144077086,1.2953317325922753,0.6664971645777561,0.1537007131977399,-4.32191097538035,-6.254279562538697,-1.0083673868441574,1.4316128967664524e-08,0.15322116065094943
cc_align,25,bible,10,flores,-2.1962222568306524,0.8865370366058254,0.5160330305310539,1.3508708296540368,-6.236837224842754,-6.870825972615038,-4.290898216892024,2.4220992367608093e-08,0.2922960200276721
cc_align,25,bible,10,bible,55.671549029048485,20.322781049867608,-14.103452986013782,-2.135569860616059,12.824188302131878,-45.00236271124442,26.56323503661771,6.519129241242092e-09,3.099451386757348
