train set size,test set,c0,c1,rmse,kfold rmse
1,flores,2.809974839032266,-6.6476510669732124e-09,2.3759003591252794,2.388723948925319
1,bible,10.437710120265892,-0.1729701724138902,8.391247456801342,8.452342851731503
1,gov,12.724348013915737,-0.27319929279139393,9.606193232781251,9.6780681071007
10,flores,7.5766163005720335,-0.08258517352267337,5.388775603762865,5.421392273891407
10,bible,16.780658677933424,-0.13429436788125565,13.068965922488388,13.18678470286319
10,gov,18.252396706508794,-0.015993750337339144,16.945540756701607,17.111034177345985
25,flores,9.768060517709978,-0.16034804140036474,6.462122362769216,6.505733635945546
25,bible,19.04749091699746,-0.11596242153555461,14.893076546461746,15.03377045018701
25,gov,21.775930172391654,-0.09155556362592242,18.818762917403486,19.004627631933026
50,flores,22.954613735467664,-0.5179012200768314,3.2249468190902455,4.594894365943918
50,bible,1.9502863174404663,0.08884857443501495,0.8784662102752565,1.0024954581904346
50,gov,43.21652233098392,-0.023388794201341115,5.327835954491104,9.558923565851527
