train set,train set size,test set,c0,c1,c2,rmse,kfold rmse
gov,1,flores,-10.863296916605577,-4.172053046325903,0.36264050215537064,1.4910652098408705,1.5126056056434185
gov,1,bible,-7.225386015387927,-3.2920706923806184,0.37738510821988624,0.2829084905243244,0.2934557499820539
gov,1,gov,15.444873084517857,-4.460582473262612,2.5029680931303124,3.1889775472019735,3.192951848010044
gov,10,flores,-15.485294075958093,-4.804853332785175,0.23217014209300754,1.2194855614691655,1.277260677172659
gov,10,bible,-10.441355964723991,-3.7803033615624644,0.27586790437608777,0.4502393193699183,0.4601555871976416
gov,10,gov,34.15908260978177,-0.6214333741450073,1.2036926379806048,3.7384304370245562,3.7384858235936593
gov,25,flores,-15.68858785483894,-4.964462967876833,0.2613315974948283,1.389602816263864,1.4588894656701779
gov,25,bible,-10.762933130644392,-3.9210809704381946,0.32675856230790246,0.5223220695369527,0.5310490337875787
gov,25,gov,38.08171610148307,-0.006837774435027118,0.87132638596409,4.443597968113117,4.444155651575062
gov,50,flores,-8.022549631645596,-4.2105772665409775,-0.09655555382915834,7.105427357601002e-15,7.674738709330906e-15
gov,50,bible,-7.468011140073327,-3.2598605519810224,0.08096235766414238,6.280369834735101e-16,1.812986607347358e-15
gov,50,gov,41.94821518995508,1.1835591535216379,0.13120396207617832,5.325759782982845,5.344839647498392
bible,1,flores,-4.814207696864181,-2.8130546420462674,0.32086216895864594,0.2925952230508939,0.3176045710880392
bible,1,bible,16.411433706656897,2.3105081715190194,-1.1963820585339742,2.7934650787105313,2.796453427957972
bible,1,gov,-4.515895913872875,-2.4914938240987223,0.20723663989993296,0.20236074850811284,0.22965325566412317
bible,10,flores,-6.353516274368222,-3.375333726024925,0.36199449698040204,0.3080021769095383,0.4343247563608983
bible,10,bible,25.804176519058117,2.071272753953217,-2.2089505904737075,3.310287009848293,3.311228089934757
bible,10,gov,-6.444995907815845,-3.1306531540349676,0.27811515323214686,0.2977509406871277,0.3561522821424522
bible,25,flores,-6.120806462155347,-3.3887776299050674,0.36215980672721737,0.2701638765927562,0.2824058645831888
bible,25,bible,30.634130002592553,2.2121406207546,-1.98931796867652,3.6835359231029035,3.683573038516978
bible,25,gov,-6.8812857486272065,-3.2842335014931034,0.32339402705112147,0.3238697072476022,0.33564749566003954
