c0,c1,c2,c3,c4,c5,c6,c7,c8,rmse,kfold rmse
30.109692028532713,0.5862559545432787,-68.40990731146222,3.944022059943055,-22.31918870805978,4.991550860151118,1.7706514422679953,-19.63779161401752,9.769418243878917,4.45488958809596,4.495328870272582
