model,pareto,rawlsian,all
linear,False,False,13.705514014137446
poly2,False,False,13.703346338008153
poly3,False,False,13.70309912991527
exp,True,True,13.700784496565175
log,False,False,13.71104675912236
power,False,False,13.705480575639182
hmult,False,False,13.711545642208156
