train set size,test set,c0,c1,c2,rmse,kfold rmse
1,flores,0.0,0.0,0.0,3.7177950454536886,3.7177950454536886
1,bible,1.3116357487897476,-0.5129832152210599,-1.4601115478171585,8.484242440962356,8.569603299690497
1,gov,1.3946836436618306,-0.24256569169169864,-1.7301331797689719,9.648010570566116,9.633933601476075
10,flores,0.9016381477251152,-0.30252312556284316,-1.8049361440397997,5.10552918060935,5.112465854939191
10,bible,1.819109888011603,-0.7385530560481705,-1.474066129297037,13.249816202994642,13.446801113253235
10,gov,2.3344460110753573,-0.6160340505755291,-1.523494310031808,17.17823337128554,17.12996860045897
25,flores,0.8922404278074888,-0.41404383927558347,-1.918395150598228,6.1340525341297525,6.149227111509863
25,bible,2.110246052307886,-0.7398324826187326,-1.4700159466663674,15.116607084760862,15.382218122804638
25,gov,2.615695093647683,-0.613232641996216,-1.5194368583104196,19.073391008277376,19.017377582051207
50,flores,1.0913559909725596,-1.1236454846443116,-1.7242145351226352,1.6149131679817432,3.495460324177956
50,bible,0.0,0.0,0.0,2.335950912726264,2.335950912726264
50,gov,1.0913452460779325,0.03291586238344471,-4.0209401157916815,5.299064683136928,18.748888279269078
