train set,train set size,test set,c0,c1,rmse,kfold rmse
gov,1,flores,-2.5012542009440334e-09,-1.3140601281543327,2.9199057920611855,2.8844468492637927
gov,1,bible,0.0,0.0,0.8136338242723196,0.8136338242723196
gov,1,gov,13.282900008049694,-1.4066609686274385,5.065795769856406,5.836894283634652
gov,10,flores,0.9539517773873288,-2.4085247015847586,5.409550593935981,5.188707800538926
gov,10,bible,0.0,0.0,1.630950643030009,1.630950643030009
gov,10,gov,26.98519263832989,-1.9065943746646519,5.428052242205457,6.283059878079518
gov,25,flores,3.484811015104543,-2.396844976797967,5.719838756740771,5.288357831308172
gov,25,bible,0.0,0.0,2.0644611887851028,2.0644611887851028
gov,25,gov,30.96437798747788,-1.8730387261927621,5.905052316119371,6.489422847111874
gov,50,flores,-1.6411597886061343e-10,-2.7882401154766887,3.7702312292281697,3.7790052582732394
gov,50,bible,0.0,0.0,1.457166199626293,1.457166199626293
gov,50,gov,34.63179205858649,-1.8770360236308592,6.622286465284826,7.287797826549209
bible,1,flores,0.0,0.0,0.5621387729022078,0.5621387729022078
bible,1,bible,7.644093934106376,-2.1948228553446976,5.132286467785569,6.172043615718679
bible,1,gov,0.0,0.0,0.5253570214625478,0.5253570214625478
bible,10,flores,0.0,0.0,1.5218409903797439,1.5218409903797439
bible,10,bible,17.714387279982105,-2.277818902018946,5.429091247474368,6.561714022946977
bible,10,gov,0.0,0.0,0.7443117626371357,0.7443117626371357
bible,25,flores,0.0,0.0,1.829207478663916,1.829207478663916
bible,25,bible,21.736615501457976,-2.291906653959062,5.53066685840721,6.83494373594783
bible,25,gov,0.0,0.0,0.9273618495495703,0.9273618495495703
