train set size,c0,c1,c2,rmse,kfold rmse
1,-2.649880765820418e-09,-3.2975845844556345e-07,-1.8906998809559996,8.172984286984894,8.17198147807167
10,-4.75343431306188e-09,-0.6648940281036473,-2.186949885945621,14.004657641738758,13.980415747755814
25,-3.4499546390977726e-10,-0.7148146103557524,-2.2806401635938456,15.766742069089192,15.697423431870051
50,4.48608360005245e-08,3.989173534502281e-08,-3.237608567356261,17.232460166783873,17.47085954782571
