model,mean,min,25%,50%,75%,max
linear,13.870413802415998,8.453460185698484,12.39731169080572,14.514552112632636,15.987654224242913,17.999090798700237
poly2,13.87487580170352,8.500192167179026,12.419766302915745,14.521730930973153,15.97684042976093,17.95584917768876
poly3,13.883021349560535,8.442539621256502,12.40003060086511,14.555460566705378,16.038451315400803,17.978624643574882
exp,13.714376940936962,8.150401962653298,12.27816089876059,14.47448216604407,15.910698208220444,17.758141469006414
log,13.867758981256229,8.453323644772185,12.399157743539408,14.515823932437966,15.984425170154786,17.986064415376795
power,13.971596257260083,8.313935001897853,12.464177522705567,14.676894205602736,16.184312940157255,18.21866161593701
hybrid_mult,13.95954956768,8.46455338062156,12.400159918181343,14.516659994503977,16.07604964400263,18.34032490109048
