train set,c0,c1,c2,rmse,kfold rmse
gov,1.772709575509633,1.1288135922884225e-09,2.2458836586140047,14.757110308991175,14.76956228746397
bible,1.2673705514591629,7.620219512237783e-09,2.123103617091585,12.134328595382216,12.122809338407965
