train set,train set size,test set,c0,c1,rmse,kfold rmse
gov,1,flores,2.4000003530219844,-8.801593107430895,1.3043516908155586,1.3961552785156193
gov,1,bible,0.30001862256868544,-12.889618810534186,0.6703233051959218,0.716621744474339
gov,1,gov,15.850000062967764,-2.8198542044560644,2.609661536163902,3.018514425214593
gov,10,flores,9.449999653309009,-3.3382948021912675,2.833078419905352,3.1244068271710943
gov,10,bible,1.1500001308771857,-7.86336747040601,1.0248577137014414,1.102051558440403
gov,10,gov,32.75000058835786,-0.924349058461992,3.3783131885602606,3.6757850517004536
gov,25,flores,11.59999877332077,-3.091687692035188,3.21890250447799,3.5447696381919203
gov,25,bible,1.5000003330104483,-7.091976814338535,1.159885051776046,1.2418738216525782
gov,25,gov,36.25000390150375,-0.9659007983623896,4.030177828997367,4.358291945954387
gov,50,flores,11.300002500197786,-3.0909878352190656,2.735263546108574,3.491004125762597
gov,50,bible,1.6000629764842296,-4.0435956986471275,0.7756717529766073,1.0293478653906174
gov,50,gov,40.80000223135807,-0.5205065721876282,5.225578117937652,7.901186645002521
bible,1,flores,0.6499949817750167,-7.505580355044367,0.3928528138455713,0.42302542233944074
bible,1,bible,14.300011796844668,-2.6135775550755045,2.1036476257661354,2.3393879712395633
bible,1,gov,0.3000000061216635,-10.068970214314964,0.2633122354417552,0.28151714357389057
bible,10,flores,1.6999975795758062,-4.2729928543857945,0.6733003292427102,0.7206093843803689
bible,10,bible,25.450001070150385,-1.2720366849790326,3.0991934434626427,3.348956757019849
bible,10,gov,0.7500000034328009,-7.5788133619605835,0.5121848624601604,0.5478274749021395
bible,25,flores,2.1000001892854563,-3.2792308625642628,0.7357535819371858,0.7873053720293056
bible,25,bible,29.749999454962357,-1.0127523304758759,3.3587199942839177,3.6331591561603864
bible,25,gov,0.8999991773783224,-6.923995090945971,0.636657940603593,0.6814685000953207
