,best min inits,best min rmse,best mean inits,best mean rmse,best max inits,best max rmse
simple,[-0.5],0.12316851495359535,[-1.0],5.02657573385232,[0.0],18.855514411308906
kfold,"[-1.0, -0.5]",0.14111513382080723,[0.5],7.877460144944169,[-1.0],21.506184559261545
