train set,train set size,test set,c0,"c1,1","c1,2","c1,3",rmse,kfold rmse
gov,1,flores,3.206434327591314,1.7623796102562683,0.97668165446889,0.5456458142371187,2.2138955109393805,2.469658738714479
gov,1,bible,-0.16744241757072828,0.8978635116187585,1.0378839969437135,0.8723127906155075,0.7812383332463118,0.8435512368833168
gov,1,gov,-0.17849177778876915,18.011519768934267,19.866230522903315,16.44939785564763,2.60966153616393,3.01851491414846
gov,10,flores,18.290783510604168,-3.391830072256703,-9.218217994150967,-9.122504144858622,3.2696075197695977,3.5251791210333314
gov,10,bible,3.0650467586191437,-0.5161542623948469,-1.487286705004473,-1.4811660088575074,1.2445882853387262,1.3539103543253506
gov,10,gov,14.885180166907586,20.69786343674897,18.302085978935686,13.922923708325392,2.690167281044217,2.890682779864001
gov,25,flores,20.630146867210666,-2.9613524726708906,-9.446498294473855,-9.502762057893635,3.7400534755535877,4.026541684061141
gov,25,bible,2.890608506997498,0.05111535246757603,-0.8109611220341333,-0.9073877704224287,1.416097925053146,1.5432704780171012
gov,25,gov,15.876124536158072,23.48190107152038,21.067052707836325,16.12929959381205,3.291402943021966,3.5251084156688486
gov,50,flores,37.50709559981439,-15.917714022686043,-28.761624747963072,-26.862475894249382,0.4082482908061364,1.952742793916786
gov,50,bible,8.249797801777689,-4.377788171358386,-7.290505742222429,-6.706220353003436,0.04082482905144189,0.41792394931914245
gov,50,gov,11.21654609887659,30.14055678867832,29.78950257911601,23.726391781438057,3.551760127035926,4.867636056331722
bible,1,flores,0.38843236321138364,0.7389219975424365,0.696284019438943,0.5442355034332343,0.5403702434624372,0.5998746106958366
bible,1,bible,7.298099079858401,10.126925416852242,8.95019981672801,6.807124623560866,2.7774688717133826,3.130696328156863
bible,1,gov,0.654180472341486,0.0808613198496295,-0.1073066973866619,-0.14229569821471894,0.3825354014194742,0.4243501210563352
bible,10,flores,1.419458524683256,1.0076530897502023,0.6825851616385029,0.4485459180059161,0.8162924312606648,0.8806979939616906
bible,10,bible,17.130655703885846,12.276551512218212,8.365019507362614,5.51853129327989,3.3342165496576306,3.6293741339872847
bible,10,gov,1.2170761928735634,0.25249950165913543,-0.08737317772198895,-0.17185977091880902,0.6811754546370766,0.746663702208
bible,25,flores,1.792776594124765,1.0302499907368585,0.5954382409486333,0.3459072634641312,0.8438009243892433,0.9078731569784138
bible,25,bible,21.152837939265275,12.946468598540498,7.895271824344123,4.800853943493977,3.51454122183891,3.8219775389976505
bible,25,gov,0.9455271925251755,0.6350376724909863,0.4148835856274821,0.2658615545329913,0.7907802054513278,0.8560596405132772
