train set 1,train set 2,test set,language to,c0,c1,c2,rmse,kfold rmse
cc_align,bible,gov,ka,0.6733750471376698,0.0114405683568927,0.5,0.09600643969192943,0.10111413599044769
cc_align,bible,gov,gu,1.9507717606482957,0.0660479078962466,0.5,0.3635212614616582,0.5419649182270503
cc_align,bible,gov,hi,1.742773651096951,0.025089425301556088,0.5,0.15785014833801772,0.21762138153843943
cc_align,bible,gov,si,0.8361136885507033,0.03140270565395422,0.5,0.2054892281439565,0.284508502413481
cc_align,bible,gov,ta,0.5666532976231484,0.044392743506830055,0.5,0.2040965059203132,0.20865482492781906
gov,bible,flores,ka,1.582025065097699,0.07441408587410368,0.5,0.4462060465797293,0.5388197987951007
gov,bible,flores,gu,4.203734716524084,0.1133396963159855,0.5,0.9398342187487511,0.9861082154090907
gov,bible,flores,hi,2.916545540275515,0.03952065386189389,0.5,0.40783248127105526,0.430450240559781
gov,bible,flores,si,1.5467687828793033,0.034985842481989625,0.5,0.5039694899046807,0.511564947202531
gov,bible,flores,ta,1.6297240610324475,0.04389248359385603,0.5,0.44258921737538426,0.4496742084165054
gov,bible,bible,ka,18.643345286805598,0.49280334297486755,0.5,4.104949810057795,4.297533765720518
gov,bible,bible,gu,20.156618399535574,0.3870751926607445,0.5,3.8352986004957628,3.941857066533838
gov,bible,bible,hi,22.553435254198945,0.37784897410009016,0.5,4.075570672320079,4.219382066539067
gov,bible,bible,si,27.077553444782232,0.44002307223810455,0.5,5.023967328337033,5.19911456387696
gov,bible,bible,ta,20.84966566557809,0.3975708453551047,0.5,4.353169103668149,4.503971310826937
gov,bible,gov,ka,1.556763785350193,0.0664648625100233,0.5,0.33085200790460767,0.43709025968456217
gov,bible,gov,gu,6.664227973034773,0.1543511801061515,0.5,2.458767466117643,2.5077841004246673
gov,bible,gov,hi,3.7968251339865082,0.0527202272956807,0.5,1.160069915892636,1.1602842856484858
gov,bible,gov,si,3.5750872987667384,0.10078155240536935,0.5,1.9448125978932072,1.9826256555958777
gov,bible,gov,ta,3.7784221153146107,0.11578249244594084,0.5,2.0800995275788616,2.096658546918669
bible,gov,flores,ka,7.039067392734095,0.3740044738324745,0.5,2.993793631430789,3.233387349307186
bible,gov,flores,gu,11.962990983345483,0.36546133407189024,0.5,3.495469526500753,3.7051424914503923
bible,gov,flores,hi,11.773884812324985,0.25572053204651746,0.5,3.635368591026635,3.6634350709039096
bible,gov,flores,si,7.578054441551029,0.17548943502294473,0.5,2.4108842971289466,2.4478510448766273
bible,gov,flores,ta,5.901623943430304,0.17885336278266314,0.5,2.2395708352723847,2.2515855670156366
bible,gov,bible,ka,1.8241034077658798,0.16491336891840283,0.5,0.662133521453688,0.9253815880213931
bible,gov,bible,gu,7.594310116967944,0.24358491802987736,0.5,1.4645547669292698,1.6728071145530055
bible,gov,bible,hi,7.394301048516513,0.19406683316557016,0.5,1.8082811338014722,1.9339881107461037
bible,gov,bible,si,6.0213498389482805,0.24791050712048265,0.5,2.7312804713026235,2.8513823898596113
bible,gov,bible,ta,5.484838690172325,0.1845105412087767,0.5,2.0399787642603933,2.0930099964182918
bible,gov,gov,ka,21.695003507293922,0.632104530504827,0.5,6.184622229826974,6.53622045204856
bible,gov,gov,gu,27.388697683689326,0.4899542921446013,0.5,4.859495257386425,5.114819692657139
bible,gov,gov,hi,27.339549004093865,0.34137358662092404,0.5,5.3675440235003995,5.467230453124647
bible,gov,gov,si,34.421701902423706,0.5696046325704778,0.5,8.38571795947519,8.524049789034825
bible,gov,gov,ta,29.090809617873244,0.4371241198116824,0.5,6.163844165788792,6.2608162448974385
