train set size,c0,c1,c2,rmse,kfold rmse
1,-1.0607303211440587e-09,-1.9119922338007995,0.001058340546075595,8.732484484993114,8.745609607573408
10,3.6946971110258664,-2.2317591431845165,-4.813624232110485e-09,14.178122343585077,14.161443483615864
25,5.648402804303933,-2.2135714858931395,-5.69522057994602e-09,15.741717738362025,15.708403027656836
50,7.854775052949942,-2.4954268425877286,-4.647551003410808e-11,17.744575191253567,19.27531185050962
