train set size,test set,c0,c1,c2,rmse,kfold rmse
1,flores,0.0,0.0,0.0,3.01695210435963,3.01695210435963
1,bible,0.0002191781866978579,-3.266677908353807,-8.649678583975354e-09,9.035867930884654,9.14116725889122
1,gov,1.5800636873186162,-2.8995625571869197,-7.178234831985014e-09,10.302323075439023,10.106319124696753
10,flores,-5.591545307274573e-09,-2.528681971636919,-0.6257344701258741,5.602828498309609,5.591523300501229
10,bible,2.8847736660315317,-3.8623601850082543,-6.671104267148581e-09,13.834072490089973,14.374173427081598
10,gov,8.004839524978902,-3.4509418696347343,-6.922539803623283e-09,17.45369573943242,17.081770372774482
25,flores,-7.122028389515216e-10,-3.2942514728904126,-2.205807349245999e-07,6.796407434174121,6.784292589184428
25,bible,4.546549856013204,-3.8544855250961545,-5.103570338765045e-09,15.663238982340886,16.500065643233913
25,gov,9.266273842752332,-3.5309347464865577,3.2014170019038374e-09,19.392281176450066,18.82731429489868
50,flores,6.091664046874774e-09,-4.3379139031700555,-2.2799300500829303e-09,2.2971754902580557,2.35486618564915
50,bible,0.0,0.0,0.0,1.457166199626293,1.457166199626293
50,gov,9.678642607059219,-11.038758893773862,7.911291508862871,7.804126510009152,11.13817830008939
