model,mean,min,25%,50%,75%,max
linear,13.714013184943402,13.714013184943402,13.714013184943402,13.714013184943402,13.714013184943402,13.714013184943402
poly2,13.713091578320311,13.713091578320311,13.713091578320311,13.713091578320311,13.713091578320311,13.713091578320311
poly3,13.71239859423178,13.71239859423178,13.71239859423178,13.71239859423178,13.71239859423178,13.71239859423178
exp,13.714040563760488,13.714040563760488,13.714040563760488,13.714040563760488,13.714040563760488,13.714040563760488
log,13.71402169400073,13.71402169400073,13.71402169400073,13.71402169400073,13.71402169400073,13.71402169400073
power,13.714051652218572,13.714051652218572,13.714051652218572,13.714051652218572,13.714051652218572,13.714051652218572
hmult,13.713488401752343,13.713488401752343,13.713488401752343,13.713488401752343,13.713488401752343,13.713488401752343
