train set size,c0,"c1,1","c1,2","c2,1","c2,2",rmse,kfold rmse
1,2.015490969395744,-1.159108908039227e-09,0.07161584800019423,1.6680875071534664,1.3554238584170428,8.510357570392122,8.58789079440255
10,7.682926960023558,-5.638218580540788e-06,2.680521709875859e-06,3.5261799631390227,1.2587273042952663e-08,13.763976357096972,13.688592862176826
25,5.0966458593105495,4.1138346932940285e-10,7.118181175256842e-07,4.374512932622398,3.7253449241723096,15.46839807878282,15.443515290529602
50,6.805426634433704,-1.674476023304375e-09,0.04173601347027506,5.8570118744887685,5.0034037649746175,17.541040282168193,18.14472816734365
