,best min inits,best min rmse,best mean inits,best mean rmse,best max inits,best max rmse
simple,[0.0],0.05472600292760553,[0.0],1.8069684708666824,[0.0],6.35366055907142
loo,[1.0],0.11781429531865349,[0.0],1.9903933066936346,[0.0],6.543393520843336
