train set 1,train set 1 size,train set 2,train set 2 size,test set,c0,c1,c2,c3,rmse,loo rmse
cc_align,25,gov,1,flores,-2.141861053253234,-1.3396431702332745,-3.368366867081366,-1.2361636992179705,0.2891429827060716,0.47950238954794894
cc_align,25,gov,1,bible,-3.103828826092513,-0.368239162550149,-0.8719361886700971,-1.213420790077807,0.19603323040119108,0.35748770946193287
cc_align,25,gov,1,gov,19.9835636250383,7.11283826208731,-61.37035631592776,1.1357180607280564,1.51582697667115,2.1322210244800894
cc_align,25,gov,10,flores,-1.7329642300873156,-1.7869282826880668,-1.73557426712188,-1.59584977981483,0.061113603812817566,0.10278280750205736
cc_align,25,gov,10,bible,-1.8977721058675576,-0.7246671635414965,-1.314687208143247,-1.0354232048898306,0.6108037036096043,1.0617654446203477
cc_align,25,gov,10,gov,32.76666219120173,73.93291305136887,-426.1445508044013,5.334260298673692,1.2654381396771586,1.7887667964514784
cc_align,25,gov,25,flores,-0.9608900357014251,-1.880524526718814,-1.4472970858458636,-1.6184077642335735,0.03992380058581585,0.06731196391297325
cc_align,25,gov,25,bible,-1.678576517910933,-0.5030447347207708,-0.9018218437452203,-1.2458408953937272,0.6857938476354585,1.2052856302352557
cc_align,25,gov,25,gov,36.06666603301315,85.9139792281853,-486.1533587265222,5.424384036209827,1.3947522048358458,1.922998193761276
cc_align,25,gov,50,flores,-0.2432927916429571,-2.0987987671399053,-0.5608079479929267,-1.641172755494183,4.751739939990208e-10,0.8347459761777373
cc_align,25,gov,50,bible,-1.2638145845041229,-1.7345321716805695,2.236281473107477,-0.7366714822879626,1.990712626561441e-09,0.712864744705856
cc_align,25,gov,50,gov,-0.6887910948375752,1.6216576958564461,-1.8512393687882323,-4.977691352027836,1.0099254525438726e-09,0.5308940384633548
cc_align,25,bible,1,flores,-2.0975219144080928,-0.5464649376152887,-1.7191273284301785,-0.9188316927158263,0.34483832313637536,0.6042781576746891
cc_align,25,bible,1,bible,16.149699388723167,4.191696917203186,-103.64616980201576,7.529803551043637,1.0435316366181124,1.4750011759978234
cc_align,25,bible,1,gov,-2.5242509944416955,-0.8482142395452049,-1.7742253761234636,-0.6604796841845779,0.15802086978936875,0.277279819943505
cc_align,25,bible,10,flores,-2.5000918886442647,-0.643613523266003,-0.9525705939180428,-1.2593536775419452,0.3233007108148087,0.5766608846108531
cc_align,25,bible,10,bible,25.533333093424986,6.464703758859217,-546.75665612523,56.908512585299086,1.0887302377712245,1.4310820280783638
cc_align,25,bible,10,gov,-2.4393490651081895,-0.29568573727144887,-2.1914822669035567,-1.1190035450449938,0.23683033153345331,0.4155603157195847
cc_align,25,bible,25,flores,-2.3792530826133844,-0.5097262142239419,-0.3687854619356443,-1.4000153511126359,0.4213367254446885,0.7625180373709869
cc_align,25,bible,25,bible,29.566666572923864,6.72490221520411,-579.3795501858964,60.51883228149983,1.1141514414654,1.364367989511176
cc_align,25,bible,25,gov,-2.3782550596153773,-0.2786849271659215,-1.8244024141691946,-1.2206659735312977,0.2830921578128863,0.5006724613373559
cc_align,100,gov,1,flores,-1.174296065426587,-1.547332065710719,-2.8323494412046593,-1.18388127856583,0.26343004468110526,0.43901415934984256
cc_align,100,gov,1,bible,-2.840958860267536,-0.4350564945444446,-0.9898938539788888,-1.1655043504979148,0.1718190726590079,0.3119730424891521
cc_align,100,gov,1,gov,22.146096678410544,8.388280223469907,-76.63880566619662,2.3054234625336916,1.2328807892758886,1.7383546250458342
cc_align,100,gov,10,flores,0.8127408397191921,-1.7138537980073594,-2.1810960234693617,-1.526587506022816,0.1995346969042245,0.33340545664158366
cc_align,100,gov,10,bible,-0.11651744278412102,-0.026827689338595598,-2.3638770424391633,-1.0520839214776028,0.6074085962095082,1.045789096824406
cc_align,100,gov,10,gov,33.36666199453895,73.7061571217059,-426.56969024179205,5.509560152807842,1.4551060786791055,2.057053861532853
cc_align,100,gov,25,flores,1.7007445831401435,-1.8504025138887297,-1.5961337348260687,-1.541832546418447,0.3233888584168707,0.5422510938105921
cc_align,100,gov,25,bible,0.40089125553025895,0.11471693571110214,-1.5547431059338377,-1.162283581181892,0.7205037162711918,1.255901430035133
cc_align,100,gov,25,gov,36.56666600530062,86.44871227554479,-497.14794099674737,6.370159658969991,1.5611962548041374,2.146609123967632
cc_align,100,gov,50,flores,-1.280728340974061,-2.042320692079307,-0.1776244757473717,-1.8791378307091062,6.063333550545293e-09,0.5344467647024445
cc_align,100,gov,50,bible,-0.673840999255149,-1.1293308162603233,1.2201042067409837,-1.1211520799676018,2.686963845073551e-10,0.618026127252966
cc_align,100,gov,50,gov,-0.3062063125939094,1.6940334548204496,-1.9188929705933992,-5.01063527359328,6.388378530372717e-12,0.6542340574257389
cc_align,100,bible,1,flores,-2.1383575820975285,-0.6388271455607956,-1.3732409007884223,-0.9507600289823122,0.3446880156576077,0.6070542983998013
cc_align,100,bible,1,bible,16.999998038316374,4.702953291187103,-167.3650665897998,14.563293370641123,0.8221921652478559,1.1626168904099183
cc_align,100,bible,1,gov,-2.7418062156507945,-0.8323934811447034,-1.470634764284786,-0.8099408842845309,0.1823539373622582,0.32151141628859625
cc_align,100,bible,10,flores,-1.7553455132341051,-0.43847602672982194,-0.5851838984917236,-1.3613893795527257,0.42019003593255416,0.7577021890009117
cc_align,100,bible,10,bible,25.966666656613942,7.133152892504553,-635.0321334978837,66.65321829115284,1.1248703686288164,1.4758037440287026
cc_align,100,bible,10,gov,-1.6767461040136962,-0.04731214782345951,-2.0801441518255346,-1.1948906248096516,0.3358609748299642,0.5909628715276256
cc_align,100,bible,25,flores,-1.6692446818181923,-0.2539547171879593,-0.4449257684515267,-1.5233302039129883,0.4898428790669708,0.8898625986941127
cc_align,100,bible,25,bible,29.866666681284507,6.174219288032138,-674.4536944070337,71.7454535862164,1.0664583150837441,1.3030733400072234
cc_align,100,bible,25,gov,-1.4051935339786186,0.26918949745269194,-1.4762398805022336,-1.4172511825218497,0.4324048564677824,0.7745148641782377
gov,25,bible,1,flores,-3.9647578161686607,-0.9434589147713331,-0.5025859569781762,-1.225116289449057,0.23554924205803393,0.42160687063548374
gov,25,bible,1,bible,16.84998265976034,5.095229153212962,-127.27566858909054,9.848034453088067,0.2846032816826852,0.4024592432636698
gov,25,bible,1,gov,-3.7025262995159274,-0.9173086495876513,-0.5925255068180083,-1.2100757511798588,0.21172791574072547,0.3791363819760174
gov,25,bible,10,flores,-4.071566638833349,-0.8928290335900454,-0.5989301801371767,-1.4704012998560514,0.16386000763078357,0.29499691642003184
gov,25,bible,10,bible,25.633333249255195,6.772344688443773,-578.1632944665791,60.28711211915632,0.7545418630234868,0.9216832511176313
gov,25,bible,10,gov,2.343236882308965,3.4055963746138342,-1.2189316215572672,-2.900252388532233,0.3881607847761216,0.6874822899009411
gov,25,bible,25,flores,-4.316467326984221,-0.7667641422606374,-0.3172742211054017,-1.6321515439714092,0.2614712030706832,0.47542841723673757
gov,25,bible,25,bible,29.599999925754968,5.401738383906963,-576.2586357998281,60.9405979873822,0.8966605204070035,1.0899542292520965
gov,25,bible,25,gov,2.6845829172273237,3.7949449351590827,-0.19283858077494456,-3.235167846988351,0.7511157833698919,1.3757852668276533
gov,1,bible,1,flores,-3.3017694066297105,-0.6663763065504932,-1.5775802941198487,-1.1201866552341329,0.38354133187689315,0.6710576400153496
gov,1,bible,1,bible,14.4985651094333,3.486353065282564,-85.04729225630048,5.743425969954058,1.0750449550887056,1.5188935793120084
gov,1,bible,1,gov,-0.923357039947717,0.6341536201030133,-2.687395266873318,-1.4996222567751978,0.4564440979595954,0.792798772953432
gov,1,bible,10,flores,-2.588186874869631,-0.371009082890745,-1.7216562008857643,-1.4278746879488042,0.25534279513342056,0.45301941250431776
gov,1,bible,10,bible,24.56666511054036,5.543598716947239,-487.1448319047789,50.47499357102711,1.0475369415925608,1.4757671552135971
gov,1,bible,10,gov,2.7048610662274304,2.936838092402461,-2.9354092456103555,-2.722066781512749,1.4219355823945918,2.2296526453738803
gov,1,bible,25,flores,-3.1298856857102066,-0.49854684461090537,-1.0283111111327465,-1.5441375642941655,0.3455703337358084,0.6195350358085524
gov,1,bible,25,bible,29.033332980992082,6.510263113297839,-536.1725487063547,55.61684793736162,1.0702025556846972,1.4757933524466758
gov,1,bible,25,gov,2.992290121149103,2.6687731015391125,-2.8120671878595465,-2.649787646752767,1.784235115868572,2.8100058355443474
gov,10,bible,1,flores,-3.8331270934834087,-0.9345026246301238,-0.9528739173389167,-1.1631629257450777,0.20398967028127257,0.36191780754271596
gov,10,bible,1,bible,16.44992600836531,4.582807877398938,-109.06864356952497,8.096607123504992,0.22134910117192608,0.3129825101514808
gov,10,bible,1,gov,-3.42312823289429,-0.7581927897329643,-0.9827179524281227,-1.2456231659204415,0.2524798003762733,0.4498990564714457
gov,10,bible,10,flores,-3.628533338871722,-0.7914414037271394,-0.6520710440987397,-1.4527759557856956,0.21024578042818412,0.37882523889560593
gov,10,bible,10,bible,25.299999775725368,6.280838231166424,-547.3475279563172,57.06229605123822,0.6603030597262602,0.8497057528306494
gov,10,bible,10,gov,2.5835319325324577,2.973722390147034,-3.2034613323782377,-2.579265203168332,0.7739094623983779,1.2425034868332123
gov,10,bible,25,flores,-3.5473639123387932,-0.6405138847969726,-0.4185256959653399,-1.5996133226615425,0.28372837194717093,0.5167011547831872
gov,10,bible,25,bible,29.399999918295073,5.962275749215325,-580.5330746886406,61.080852104791774,1.1027239439071843,1.347590538997593
gov,10,bible,25,gov,3.160539693984509,3.457280146644911,-1.2645329783951849,-2.9311907114027402,1.126643725370131,1.8107719956734796
