c0,"c1,1","c1,2","c1,3",c2,c3,c4,c5,c6,c7,c8,rmse,kfold rmse
0.049834774156313086,0.1878700701144169,-0.003530770762061014,5.3599090524952605e-05,-1.4877854671153585,0.12444064075929456,0.13871237911969245,0.17123066564628564,0.08476305922214725,-0.0024194011373862975,0.16840118977272092,6.773474352388319,6.8210469632428685
