,best min inits,best min rmse,best mean inits,best mean rmse,best max inits,best max rmse
simple,[0.0],7.214132296201593e-10,[-0.5],0.4666320871230868,[0.0],1.78885438199983
kfold,[-1.0],0.027708906305360537,[1.0],1.42942183036005,[1.0],4.824181028093789
