language to,c0,"c1,1","c1,2",rmse,kfold rmse
ka,2.9437333110934185,-16.259048194164322,78.8489952271535,9.61544179041557,9.632322845870053
gu,13.750460020195636,-59.31957158864234,137.86767341248054,9.382723448752417,9.402095157030685
hi,17.863548539003283,-118.4794128442144,256.19883903841003,9.153514225781088,9.16071536827191
si,15.862010746246133,-90.45530266572158,193.46162494548614,13.654808302599479,13.681077952173887
ta,13.677844179887359,-86.60955802356835,188.23450894693542,10.38845747039966,10.404990450937756
