train set size,c0,c1,rmse,kfold rmse
1,34.1204798792647,-4.704998181394904,3.6713947530422084,3.688585583615322
10,52.18741759748785,-4.698749193053033,4.858319359999303,4.886365907332767
25,57.20306673429675,-4.607182561288607,5.2657723592380385,5.296033401724892
50,70.23912687691674,-4.62702753559518,3.069326866768692,3.167204142060953
