c0,"c1,1","c1,2","c1,3","c2,1","c2,2","c2,3",rmse,kfold rmse
33.815000523952115,9.51611193379572,-1.8010290194923927e-07,-1.3437478546116455e-07,-66.01385454816992,-1.941642042068359e-05,1.31413636321233e-05,4.874488658790753,4.895698765552583
