train set size,c0,c1,c2,rmse,kfold rmse
1,4.723376830776167,-8.90693391258701e-06,-3.023437676718303e-07,8.498482402460105,8.294227814025572
10,6.744344398347924,-4.22774000787247,-2.0312697478090377e-09,13.932589411843372,13.647166215378034
25,12.703089395765197,-9.796951829090745e-07,9.684556762048101e-09,15.380427106365085,15.205117060275331
50,17.041088179869394,-1.0877977524505534e-07,9.672002039692794e-06,17.415979114949327,18.208002052513574
