train set,train set size,c0,c1,c2,rmse,kfold rmse
gov,1,1.7536314316953907,2.608562338733564,2.4101546878148717e-09,8.26022164733538,8.384831877004364
gov,10,2.662054487948528,3.1272556879216937,-6.6539598324264255e-09,14.169779542470089,14.257179276614897
gov,25,2.9166653456713116,3.20165992774638,-1.490474501946915e-08,15.568782818209169,15.647700909583309
gov,50,3.2079114177797843,3.09939075795462,-7.971032198632738e-09,17.457349810996263,17.556231176290897
bible,1,1.649849342039384,2.206205085913339,-1.3217421387591843e-11,7.830190884306266,7.815112969312715
bible,10,2.08192760510737,2.7494539899979147,-2.559572400001315e-09,12.414104622030585,12.415875586553728
bible,25,2.1606768081250713,2.940746669548897,-4.221802395008318e-09,14.242099772661298,14.247568953150855
