train set,test set,c0,"c1,1","c1,2","c2,1","c2,2",rmse,kfold rmse
gov,flores,8.397760750353948,-3.5412722970190967e-09,-5.973373356964651e-07,1.0802068751589473e-06,1.011033969699776e-06,5.773414099480357,5.779609511377927
gov,bible,0.0,0.0,0.0,0.0,0.0,2.271685619876913,2.271685619876913
gov,gov,30.434945196390366,0.005613961188828136,-3.2097753966878313e-09,-2.3000461902836224e-08,-6.032421508556493e-05,10.036119417340597,10.21256156815199
bible,flores,0.0,0.0,0.0,0.0,0.0,2.2374092160353682,2.2374092160353682
bible,bible,22.68428088979677,1.6599272829318619e-06,-1.2798579655188857e-09,-0.0049261027451966465,-0.0005341762452733879,7.6415605010820915,7.538930324453884
bible,gov,0.0,0.0,0.0,0.0,0.0,1.3576941236277535,1.3576941236277535
