c0,"c1,1","c1,2","c1,3",c2,c3,c4,c5,c6,c7,c8,rmse,kfold rmse
2.96645126762054,53.025242256364145,-100.4804155687904,60.52875314383083,-3.6614407519605874,12.349900707975213,-62.51739006167513,16.88395441862473,-3.772836582880091,-65.88733053578996,31.486810722503918,12.859619081736414,12.918620443376904
