train set,c0,c1,c2,rmse,kfold rmse
gov,1.7049554135947502,2.2524946797335654,2.7490780457903266e-08,14.769363155608321,14.777859593461235
bible,1.401867384627542,1.9705259724419482,-4.378318134649923e-09,12.129336829093209,12.12520018345316
