,best min inits,best min rmse,best mean inits,best mean rmse,best max inits,best max rmse
simple,"[-0.5, 0.0, 0.5, 1.0]",0.38154373489323423,[-0.5],2.1749475781352126,[-0.5],5.311370083440725
kfold,[0.5],0.42960315098637075,[-0.5],2.224089263923701,[-0.5],5.441471077746088
