c0,c1,c2,c3,c4,c5,c6,c7,c8,rmse,kfold rmse
-86.76181948613743,0.02008042872791897,-0.17592511414176587,-1.0492955371945194,-10.179944083377949,1.1020375052276368,2.352428395667257,-1.1992166596044058,1.8890948554068645,4.60680658300062,4.682750582681467
