train set 1,train set 2,train set 2 size,test set,language to,c0,c1,rmse,loo rmse
cc_align,gov,1,flores,ka,2.7688217457145754,0.2075187496394219,8.881784197001252e-16,1.2601675973270836
cc_align,gov,1,flores,gu,8.755940843681874,0.053457601958256315,1.0126792072454708e-14,8.134668292809202
cc_align,gov,1,flores,hi,6.715457460666437,0.10115408764655778,2.808666774861361e-15,6.136566434856881
cc_align,gov,1,flores,si,4.474847348707091,0.10627231769118893,2.42670126963496e-11,2.738949975557996
cc_align,gov,1,flores,ta,2.4122174795363907,0.18672919776372468,2.4428943382792786e-14,0.7219720120013877
cc_align,gov,1,bible,ka,0.23403456759217678,0.29248125036291395,5.377122743407322e-12,0.35251648335643454
cc_align,gov,1,bible,gu,2.1889852109204666,0.053457601958256634,4.082240392577815e-15,0.27770348356052926
cc_align,gov,1,bible,hi,0.8919510111885536,0.1400539595967285,7.829813543284725e-13,0.2617161018296132
cc_align,gov,1,bible,si,0.30579249835122396,0.257286586415235,3.251376032509352e-13,0.3541484717522268
cc_align,gov,1,bible,ta,0.4765098748902223,0.1609640474436822,7.065416064076988e-16,0.2809530311290076
cc_align,gov,1,gov,ka,12.7811963094897,0.09938993205725084,6.521915363565902e-14,19.548588612559495
cc_align,gov,1,gov,gu,22.962010892939027,0.017594714231500403,9.766396333171889e-12,35.61854369434354
cc_align,gov,1,gov,hi,18.115790036663448,0.05464932124543497,4.555030623910334e-13,28.565852967147908
cc_align,gov,1,gov,si,22.82510050085988,0.04045999769207772,7.463652391408535e-12,39.13512141177851
cc_align,gov,1,gov,ta,18.900906268404732,0.05276720708630237,6.227655769533601e-12,30.383142476027203
cc_align,gov,10,flores,ka,11.415547068539786,0.042759035593028634,1.7763568394002505e-15,12.435508947729247
cc_align,gov,10,flores,gu,16.375819022358865,0.04123108009673504,1.1334973218369999e-11,22.707845636754236
cc_align,gov,10,flores,hi,13.18917768611992,0.06387777360058675,3.2490254790074706e-11,17.56700079530297
cc_align,gov,10,flores,si,7.9730747544559275,0.10279206682494721,2.808666774861361e-15,8.555389884748909
cc_align,gov,10,flores,ta,6.114076854173515,0.12354643098238788,2.150052302758035e-14,5.650289339768587
cc_align,gov,10,bible,ka,1.4887108202192412,0.04123108009599737,5.2415932401911605e-14,0.03529603091556445
cc_align,gov,10,bible,gu,2.7974455127287565,0.10322543873371347,1.9100999153570945e-15,0.8254362731083047
cc_align,gov,10,bible,hi,2.989423124157991,0.057738608709970926,1.1008576500373604e-14,0.820693674115895
cc_align,gov,10,bible,si,0.5806829884680197,0.3337123304565702,2.0728193901285314e-14,0.6716921339834568
cc_align,gov,10,bible,ta,1.4947189435741086,0.17197720060866384,3.628624644695173e-13,0.07584990703274892
cc_align,gov,10,gov,ka,30.114534860960752,0.006992114717961309,4.706809335193514e-12,52.49952930976981
cc_align,gov,10,gov,gu,33.66617898201726,0.01029043871122594,0.0,63.600249696410096
cc_align,gov,10,gov,hi,31.348205994752334,0.013115770786589653,5.0242958677880805e-15,57.53327486286096
cc_align,gov,10,gov,si,40.83908200651245,0.010183898846981048,2.2469334198890888e-14,86.1418313323711
cc_align,gov,10,gov,ta,32.79679822386592,0.018418384090185817,7.105427357601002e-15,63.31740698393547
cc_align,gov,25,flores,ka,13.398397381973364,0.04123108009598639,1.2560739669470201e-15,16.28667712598233
cc_align,gov,25,flores,gu,18.656954325862085,0.027747556295851777,3.552713678800501e-15,26.545283185068595
cc_align,gov,25,flores,hi,14.673039101618077,0.0617572682426773,3.552713678800501e-15,20.863720056045842
cc_align,gov,25,flores,si,9.93433759277692,0.07137008605815916,2.666837607105904e-12,11.075286415254235
cc_align,gov,25,flores,ta,6.750944720878738,0.13721958455462163,1.713708059150288e-11,7.293141707289041
cc_align,gov,25,bible,ka,1.6029469779908279,0.06875176187496743,3.1401849173675503e-16,0.001827105310956997
cc_align,gov,25,bible,gu,4.266532788857567,0.030060496218825093,1.3191318462465263e-13,1.7529029520614816
cc_align,gov,25,bible,hi,3.1088940360075883,0.07043126791992588,7.249679841920602e-15,0.9668576293456144
cc_align,gov,25,bible,si,0.8440051519817785,0.2680264501230329,2.06774438343664e-11,0.49314764151985635
cc_align,gov,25,bible,ta,1.9060394995608951,0.16096404744368184,5.263909126864562e-15,0.20044581672869108
cc_align,gov,25,gov,ka,33.51344384644794,0.006300018389816632,5.0242958677880805e-15,62.0083783186585
cc_align,gov,25,gov,gu,38.29999999999949,6.928149059360736e-15,5.640205706204749e-13,74.36924859890892
cc_align,gov,25,gov,hi,34.58833281229268,0.008082409715503532,0.0,65.71248587316819
cc_align,gov,25,gov,si,45.11425941485662,0.010732254594324602,1.2420177268577231e-12,100.8765089459019
cc_align,gov,25,gov,ta,36.704700415280946,0.014835433338171241,5.0242958677880805e-15,74.41417377277695
cc_align,gov,50,flores,hi,16.22365083400191,0.06810219179915564,3.552713678800501e-15,25.20935947934373
cc_align,gov,50,flores,si,11.273267981326214,0.06056821875082481,1.0676628719049671e-13,13.18655544161496
cc_align,gov,50,flores,ta,9.677330032225926,0.08929865172854688,1.5830220024994864e-12,11.46044838495199
cc_align,gov,50,bible,hi,2.528781031142249,0.13459331640799266,1.304470951413353e-12,0.684014916870995
cc_align,gov,50,bible,si,1.0060152128625435,0.28279858797148477,9.619745328158204e-11,0.48060754272670864
cc_align,gov,50,bible,ta,2.170134832573286,0.14849086887856575,0.0,0.3979557006211122
cc_align,gov,50,gov,hi,37.3332363859908,-0.0019469580522455622,7.105427357601002e-15,70.8109287906265
cc_align,gov,50,gov,si,49.18340519636924,0.005736392221974362,5.0242958677880805e-15,112.76671694506867
cc_align,gov,50,gov,ta,40.86874226700043,0.0017529717507680333,2.2469334198890888e-14,82.99396898368093
cc_align,bible,1,flores,ka,0.4614702909524292,0.20751874963942185,1.7554167342883506e-16,0.3451353930685084
cc_align,bible,1,flores,gu,2.2872019095423024,0.051546746482417236,1.698950233414601e-12,0.33086047263559154
cc_align,bible,1,flores,hi,1.8951595354106414,0.06014711685885828,1.4043333874306804e-14,0.13026047331601873
cc_align,bible,1,flores,si,0.9964743747193402,0.05773860870996794,1.5700924586837752e-16,0.1630966243571359
cc_align,bible,1,flores,ta,1.0267740988059266,0.09632253897119832,6.473657049138938e-16,0.19100542371095872
cc_align,bible,1,bible,ka,12.055576785261358,0.05735582943834833,3.5371364063045756e-14,14.607399688661173
cc_align,bible,1,bible,gu,16.44458930916463,0.00848653930262638,1.0271363133659579e-11,19.849650990567
cc_align,bible,1,bible,hi,17.87602983818325,0.022197059680170293,1.2755631943803765e-11,24.106847354010135
cc_align,bible,1,bible,si,20.740414945341275,0.0280472810354633,2.5121479338940403e-15,31.639594980272875
cc_align,bible,1,bible,ta,16.691089366110454,0.019983203660149704,1.893638466327764e-11,21.43821793331886
cc_align,bible,1,gov,ka,0.30764686059994106,0.20751875011962403,1.3330605765342707e-09,0.2818058052377798
cc_align,bible,1,gov,gu,0.9530197497804497,0.16096404744368084,9.930136612989092e-16,0.27843422992191513
cc_align,bible,1,gov,hi,1.217159529519418,0.08496250072115646,4.965068306494546e-16,0.13701287368460566
cc_align,bible,1,gov,si,0.5133870494001543,0.09632253896505102,2.2835627972242302e-11,0.21272711551491735
cc_align,bible,1,gov,ta,0.22891339839055683,0.2427134135851209,2.482534153247273e-16,0.27558129448301705
cc_align,bible,10,flores,ka,1.4008809861849238,0.1257693839631705,9.290225814362211e-10,0.09900492302671236
cc_align,bible,10,flores,gu,3.3650996579981918,0.09028612282129655,1.8039332263692006e-12,1.2998846273039366
cc_align,bible,10,flores,hi,2.5301279124117086,0.08252962313524832,3.1401849173675503e-16,0.5474197186606714
cc_align,bible,10,flores,si,1.3097151037874784,0.1315172029168972,1.2947314098277875e-15,0.13959425092658478
cc_align,bible,10,flores,ta,1.150078115603562,0.21531717716493115,4.440892098500626e-16,0.29400359539591386
cc_align,bible,10,bible,ka,23.396033001003428,0.011777363989448314,0.0,35.75996505058085
cc_align,bible,10,bible,gu,23.89554431137755,0.011541806556520701,2.5121479338940403e-15,36.965655897143726
cc_align,bible,10,bible,hi,27.741029420841073,0.005097883552944525,7.53644380168212e-15,45.64812715568952
cc_align,bible,10,bible,si,32.62832020031096,0.014615355661877156,0.0,61.725535606183875
cc_align,bible,10,bible,ta,26.373199670233085,0.012997604266472338,0.0,43.630805730443946
cc_align,bible,10,gov,ka,0.30579249835122396,0.257286586415235,3.251376032509352e-13,0.3541484717522268
cc_align,bible,10,gov,gu,2.284274851321498,0.10472668282114697,4.2615449073955246e-11,0.41257785108464934
cc_align,bible,10,gov,hi,1.4008809861849238,0.1257693839631705,9.290225814362211e-10,0.09900492302671236
cc_align,bible,10,gov,si,0.7810924239507986,0.18128503980019853,2.302926197170904e-10,0.3324267799482679
cc_align,bible,10,gov,ta,0.350573530508389,0.35524669141824355,6.54475037710343e-11,0.6042070476649685
cc_align,bible,25,flores,ka,1.7301971244209788,0.08843888104204052,9.493542985708791e-15,0.05954979519736722
cc_align,bible,25,flores,gu,3.3125072887119478,0.12163557550618574,3.0178467739062864e-14,1.4336496567227015
cc_align,bible,25,flores,hi,2.472436972732074,0.09896968882446189,9.44576127338384e-11,0.5425583801130709
cc_align,bible,25,flores,si,1.0875812824310018,0.1892558117110668,4.794587392985146e-10,0.2810156071638929
cc_align,bible,25,flores,ta,1.667784562115799,0.16096404744368106,2.412839298530067e-14,0.03238612820922236
cc_align,bible,25,bible,ka,27.471918085280098,0.012502003064947264,7.105427357601002e-15,46.47891384575233
cc_align,bible,25,bible,gu,28.040972991791623,0.005044408811792078,1.6852000649168165e-14,46.42958503533853
cc_align,bible,25,bible,hi,30.7489587790293,0.013358669187889789,5.0242958677880805e-15,55.85627725187856
cc_align,bible,25,bible,si,37.28714189544655,0.007514104616165851,5.0242958677880805e-15,73.78171448201901
cc_align,bible,25,bible,ta,31.14045206209376,0.004551103553626153,3.552713678800501e-15,54.76272618619794
cc_align,bible,25,gov,ka,0.8014734889953924,0.06875176187496633,3.2731815056658355e-14,0.19354697609451244
cc_align,bible,25,gov,gu,2.7566728771246254,0.09143202857490539,7.021666937153402e-16,0.7500050213203452
cc_align,bible,25,gov,hi,1.9929487494386793,0.057738608709968164,1.1322097734007351e-15,0.17733387216389027
cc_align,bible,25,gov,si,1.0735594207238797,0.12396375683467907,1.3746478166974596e-10,0.20772355180326033
cc_align,bible,25,gov,ta,0.5559765516512625,0.308335680224252,1.7337262090436705e-14,0.5895725849227953
gov,bible,1,flores,ka,0.7587461052449977,0.26201611543527065,0.08211427208233855,0.19136427559772057
gov,bible,1,flores,gu,3.1037215549199564,0.03806365540187006,0.008674496182528751,0.015765258130132517
gov,bible,1,flores,hi,2.2505592763874622,0.051724099970624826,0.11143431658665465,0.1643272616141279
gov,bible,1,flores,si,0.9052777254614591,0.06118583310369263,0.06389055352305971,0.0764371628832147
gov,bible,1,flores,ta,1.0260229090361788,0.08064213388122708,0.09142335938893265,0.12411193440025231
gov,bible,1,bible,ka,12.979009903862494,0.07921430135126552,0.3777752510086827,0.7151744923295701
gov,bible,1,bible,gu,15.840451954972494,0.02725842490395585,0.09681300544101451,0.17465026947064863
gov,bible,1,bible,hi,18.113436297953562,0.01787756931339518,0.020403991797089904,0.028809193628463573
gov,bible,1,bible,si,21.21573419803151,0.021864318376787834,0.12363364905196608,0.14302317729561478
gov,bible,1,bible,ta,16.15845065584276,0.020092964058050954,0.07287973061286229,0.07464092685588272
gov,bible,1,gov,ka,1.0214991753378257,0.18115924137582956,0.035815109692268546,0.074517325167635
gov,bible,1,gov,gu,4.895859262636213,-0.09674500669277207,0.013532007583889635,0.02230715137880117
gov,bible,1,gov,hi,2.878187523147511,-0.023449486625032406,0.05348278593888766,0.07595685540454755
gov,bible,1,gov,si,2.456619368382585,-0.202814553924787,0.12587136608092464,0.1600848231894438
gov,bible,1,gov,ta,2.426141325578276,-0.15006347409591536,0.17685811350033173,0.227835420952449
