model,pareto,rawlsian,gov-1k-flores,gov-1k-bible,gov-1k-gov,gov-10k-flores,gov-10k-bible,gov-10k-gov,gov-25k-flores,gov-25k-bible,gov-25k-gov,gov-50k-flores,gov-50k-bible,gov-50k-gov,bible-1k-flores,bible-1k-bible,bible-1k-gov,bible-10k-flores,bible-10k-bible,bible-10k-gov,bible-25k-flores,bible-25k-bible,bible-25k-gov
linear,True,False,2.288249774029837,0.817796375711908,3.5724782459683118,3.31181950696494,1.2935301669075117,2.0749949450580973,3.7178764102635866,1.4618067732042352,2.415675546224437,2.876672882587344,0.9583079236874092,2.7304105509411087,0.5715361891581937,2.9024498574380853,0.3980310275372913,0.8491478965038274,3.074966794425944,0.7098738152105543,0.8757693042562747,3.237022076132657,0.8172216512449403
poly2,True,False,2.2804743579955185,0.8189172536147973,3.5973686398112448,3.056471681730288,1.2816966597564945,2.072926735395055,3.481453772331064,1.445310059286373,2.3823769426945125,3.1572877387713487,0.9020188467728064,3.554293290308044,0.567874280898496,2.9439240160866538,0.3977678872840785,0.847042876101737,3.1402867347586207,0.7048996325446534,0.8756290033409954,3.2888706478725203,0.8183909586315252
poly3,True,False,2.279546204893014,0.8185850614727904,3.626696679445678,3.045985000095971,1.282781376692561,2.004469211220972,3.442924754840307,1.4359586726584184,2.3475450137731904,3.3398912975271315,0.8672307023374239,3.531974920585977,0.5680393772114218,2.951213650470765,0.3968894306890955,0.8476400244269169,3.069182062048815,0.7063183504682581,0.8786229943824019,3.259048320312089,0.8188640822740414
exp,True,True,2.289910181732423,0.8185678412092212,3.594983336924327,3.1674603957805383,1.2951295009238302,1.8774851100142456,3.5832009355952565,1.4568851421462443,2.167601692604775,3.230768296185206,0.9348990938198336,3.2249257001689773,0.5676846903709344,2.9576543998682503,0.397151888352057,0.8522640162404211,3.122677468401564,0.704478587843278,0.8859075322275711,3.3014557546575807,0.818457301127489
log,True,False,2.2232470600484437,0.8152816861835985,3.7387287647606144,2.9189265728958893,1.197413834684357,2.466070818889924,3.3675309981036223,1.3672592230838208,2.8245344460926605,2.756018348919989,0.594505310865591,3.678069463432763,0.575175262866064,3.1308065889996888,0.3966259109555755,0.8468931761491545,3.320842008270109,0.6921083365870905,0.8710301448110169,3.490524021712807,0.8129037845321235
power,True,False,2.2096750912177083,0.8184571756937128,3.627103599558488,2.937953959960693,1.1419797984196458,2.1658513802888177,3.4007209929248368,1.3150001402108424,2.4913718363699107,2.739323152539445,0.514188231886143,3.493833516229653,0.5665371900822151,3.144705955505171,0.3971652817686256,0.8239795826134962,3.3707207755744646,0.6890022875390092,0.8438229408390537,3.5544678297850547,0.8062162886036038
hmult,True,False,2.2103849114858924,0.8179868313517886,3.8401574495970032,2.9977878605596096,1.133069416752149,3.804118144266341,3.485180933389634,1.2996793282984858,4.521324114076101,2.449614594319982,0.541618406990093,5.848376989655506,0.5594631689974942,3.234669495108099,0.3982209467458267,0.839109408180432,3.754315607328313,0.6957657852503105,0.862219010963738,3.92261048534041,0.8120321690887164
