language to,c0,c1,c2,rmse,kfold rmse
ka,-3.4008882157992746,2.285891290002715,-15.094661853652884,4.421481382648012,4.476562328662956
gu,-1.1447342672541987,1.863567181275783,-15.519668120508534,5.911169432819903,5.996765415339813
hi,-4.430340074788115,2.0421557575249487,-17.903151783799554,4.108763889479023,4.163155248677471
si,-9.844030997023875,1.5610661531243941,-23.41175278340586,2.701310642811204,2.724716279023169
ta,-5.832514272353709,1.6828814434090422,-17.255783495150425,3.398915151490928,3.4570130698599555
