train set,train set size,test set,c0,c1,rmse,kfold rmse
gov,1,flores,2.099847276156442,-9.726305894535077e-10,3.3434658133591735,2.987975806346567
gov,1,bible,0.0,0.0,1.1410521460476728,1.1410521460476728
gov,1,gov,16.79909547615466,3.3875207451521092e-09,4.416586236066884,4.494585729264412
gov,10,flores,9.273120702317607,-4.671277464617294e-10,4.292233606186379,3.703444729292791
gov,10,bible,0.0,0.0,2.3958297101421877,2.3958297101421877
gov,10,gov,32.318646420824926,3.843458701793827e-09,4.479576686245516,4.4797948005261725
gov,25,flores,11.79401733935261,-7.968487907178728e-10,4.618409876897849,4.012151830939936
gov,25,bible,0.0,0.0,2.874369496080836,2.874369496080836
gov,25,gov,36.140353324809844,5.307089989502042e-09,5.08069639764344,5.040588727422879
gov,50,flores,11.640857644329493,-2.2979611454624165e-09,4.270348494988793,3.5273863910524823
gov,50,bible,0.0,0.0,2.335950912726264,2.335950912726264
gov,50,gov,39.89229849490775,6.1573384101407525e-09,5.868634703835568,5.598270371638593
bible,1,flores,0.0,0.0,1.2473972903610142,1.2473972903610142
bible,1,bible,14.712813099853706,-3.3906019055554565e-10,3.8315416470462536,3.8389590553178192
bible,1,gov,0.0,0.0,0.74565407529229,0.74565407529229
bible,10,flores,0.0,0.0,2.4240462041801103,2.4240462041801103
bible,10,bible,25.21901921459096,-3.7925730302516655e-10,4.320132864195498,4.263772436539437
bible,10,gov,0.0,0.0,1.4676511847165867,1.4676511847165867
bible,25,flores,0.0,0.0,2.7542694131112158,2.7542694131112158
bible,25,bible,29.259208322783387,-2.6666493034312245e-09,4.497594803887774,4.406920650040522
bible,25,gov,0.0,0.0,1.6792855623746665,1.6792855623746665
