train set size,test set,c0,c1,rmse,kfold rmse
1,flores,0.0,0.0,3.7177950454536886,3.7177950454536886
1,bible,6.419998289385259,-4.734733410920515e-10,8.76661899219242,9.119585345539342
1,gov,7.302044632061592,-5.137561241759206e-10,9.967267077180715,9.740734790788027
10,flores,4.556644086710814,-3.2303052523306284e-09,5.947368395898596,5.717802355662843
10,bible,12.339583924548615,-3.4584950692568563e-10,13.314746732522876,13.629969975403181
10,gov,15.48979433821476,-1.8413975940726201e-09,17.13565711634606,16.951994049165616
25,flores,5.779695615520173,-5.229876773832031e-10,7.003929290558773,6.751183984990693
25,bible,14.801023546647812,-4.369255523723304e-09,15.081585836055977,15.408442828528337
25,gov,17.65260183979054,2.357404870690604e-09,18.973669176159735,18.82584298384093
50,flores,11.699998572799007,-4.895985611821754e-09,4.235171048796967,3.547433755072106
50,bible,0.0,0.0,2.335950912726264,2.335950912726264
50,gov,39.8931989636698,-2.8416262756166345e-09,5.868260216765128,5.606900135482341
