train set size,test set,c0,c1,rmse,kfold rmse
1,flores,0.0,0.0,3.7177950454536886,3.7177950454536886
1,bible,6.242432549825846,-9.55152751108539e-10,8.81889831286551,9.03470918317761
1,gov,7.3939274067699134,-3.097851860946699e-09,9.943806031797964,9.726301500117119
10,flores,4.5604376511406794,-3.2037773877811534e-09,5.94577261111505,5.716723126627431
10,bible,12.50268690372957,-3.922322994332246e-09,13.285083082869669,13.6299660656246
10,gov,15.529794419628457,4.354135941042374e-07,17.12977311277685,16.952601017984822
25,flores,5.7261329027035135,-4.320524237544162e-09,7.024525035501122,6.768268752121413
25,bible,14.6286066804637,4.270027353785808e-09,15.109171669182098,15.449228251548268
25,gov,17.636377653419647,-2.797976781155035e-09,18.975708891752475,18.827653323770097
50,flores,11.699782074692804,-1.4554854185037907e-09,4.235298849429511,3.5764952631781606
50,bible,0.0,0.0,2.335950912726264,2.335950912726264
50,gov,39.873237767268726,-5.560173002982517e-10,5.876588501658049,5.598653935776874
