train set,test set,c0,"c1,1","c1,2","c1,3","c2,1","c2,2","c2,3",rmse,kfold rmse
gov,flores,8.391675741180554,-3.3091647747671144e-09,0.0008565167228426373,-0.0004171146553046478,-6.144805186526699e-10,0.0016809912535192904,0.0006123732165335157,5.775891248658084,5.852651282384941
gov,bible,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.271685619876913,2.271685619876913
gov,gov,30.308476850852834,0.0022955445372636355,-0.0007917916587432141,-0.006290505561623667,-3.614176408198492e-09,-0.01611798055878084,0.005078748494262385,10.067080992245925,10.129944141661468
bible,flores,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2374092160353682,2.2374092160353682
bible,bible,22.957908332402184,0.0005477379983007096,0.001073614916420323,-3.322618691192048e-05,-3.401168108131636e-09,0.0016532287497671074,5.678118087663146e-07,7.545008300983221,7.65295674396886
bible,gov,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3576941236277535,1.3576941236277535
