c0,c1,c2,c3,c4,c5,c6,c7,c8,rmse,kfold rmse
-12.046535772533048,0.18368850498346068,-18.385946240228947,3.9034264737941125,4.440835231308138,4.6616255770389445,2.747866582900256,-0.3281390271052154,5.720689518448754,4.952051980252383,4.949409037701738
