train set size,test set,c0,c1,rmse,kfold rmse
1,flores,1.7299206254928925,0.8772082155356516,2.3719916892576887,2.3889301259719025
1,bible,3.09729388396063,1.876317967785301,8.373035730153566,8.468999433445955
1,gov,1.9391816617051147,2.889832959757559,9.531845882256404,9.640616070873307
10,flores,7.0065606431532625,-2.580284633131067e-09,5.395114064140714,5.446346852474756
10,bible,7.869819519366393,1.1251764684868315,13.068029651482428,13.226501907169553
10,gov,6.875358618519207,1.7121101609891913,16.89647206704263,17.11418542270318
25,flores,8.400049809415995,9.936744239343583e-09,6.475105792253612,6.539608214017595
25,bible,9.523253253204135,1.0417637509916637,14.891187685063299,15.076213112538307
25,gov,7.376448375478833,1.7742355329210617,18.762230186432234,19.007619120849586
50,flores,47.07540037767694,-2.1198877064001427,1.9684336078202158,3.3428170681679568
50,bible,2.117091527701706,-6.903674015738538e-09,0.8744597853789888,0.9739197815238717
50,gov,12.353056604722363,2.1633097098299805,3.5557187197786115,5.6864207944353895
