language to,c0,c1,c2,rmse,kfold rmse
ka,1.9372343702384967,0.7604989490189512,-1.1378365608189867,6.356143750173395,6.399541648123842
gu,4.03872722803422,0.862109619333548,-0.8471510401857204,7.665231015663859,7.725539923994688
hi,3.3078342954878623,2.093486067296769,-0.998718588280948,6.298960349439375,6.343302645317138
si,1.3771148635204993,1.5036421051891766,-1.523430070923947,2.893932647407508,2.9032220792284678
ta,1.2341874532207704,1.6610120380172548,-1.4069641104827597,4.07448518861721,4.112329045201964
