train set,train set size,c0,c1,c2,rmse,kfold rmse
gov,1,1.8341719929869004e-07,-2.8013377041067997,-6.593028056470394e-08,8.327579746426965,8.858294127968787
gov,10,-4.0880998687734525e-09,-3.7901491555219016,5.61859477085198e-08,14.100982261151398,14.23203721169939
gov,25,-3.2472682648944442e-06,-3.9784038795443246,-1.14583242763583e-09,15.514727974605073,15.630364310031162
gov,50,1.873558452033805e-06,-4.106479211347338,-4.5659570238648584e-10,17.401388739099332,18.555751471987204
bible,1,-8.423247961122566e-10,-0.9715340472911199,-1.0511798341441376,8.039849532401833,7.852491477847568
bible,10,8.940879643322993e-07,-3.1518805829828764,-0.0011086683765886974,12.447189999365664,12.4443154683631
bible,25,1.7665480458585258e-06,-3.3481813555727746,-3.085101484125976e-08,14.2741232812941,14.273471055275243
