train set 1,train set 1 size,train set 2 size,language to,c0,"c1,1","c1,2","c1,3",rmse,kfold rmse
gov,10,10,hi,40.8102274204665,-138.8498050398492,68.68982904049878,123.86775302234295,1.2413070534200655e-07,3.086241222308063
gov,10,10,si,57.06564980221381,-200.1026358458001,90.81252169785779,184.47941514743465,7.679171536061348e-08,9.270825314412658
gov,10,10,ta,39.19565649097958,-138.5988065034768,67.15388471981449,128.9899182991688,4.0214812324203435e-08,6.847941880794334
gov,10,25,ka,38.8209163316983,-116.08043037440223,43.52739365858961,87.2704359082813,4.1462400625110325e-07,2.0816811976267853
gov,10,25,gu,40.46524781448933,-142.34941531783133,82.15818984912238,140.8532452075659,3.3541387805552173e-07,4.515130815625846
gov,10,25,hi,46.217550421865184,-160.2951796914994,81.28210658313199,143.88038507660949,7.892649033829475e-08,3.598510463911562
gov,10,25,si,63.26604139174978,-221.3544699568997,100.37368517117399,202.5670541785641,1.1533958812710885e-07,10.143956435245437
gov,10,25,ta,45.35505107513352,-160.5079446252419,78.67475522914035,149.04961062710265,6.860318336753826e-08,7.9375057038574015
gov,50,1,hi,28.361370723020695,-80.53689646164945,27.56416989527042,62.351374788521916,4.957745107671203e-07,1.2920572527380991
gov,50,1,si,42.85931026805079,-125.4307274201,32.74063249631184,102.86823526926707,7.591670083176986e-08,4.42021535790871
gov,50,1,ta,26.119211813792358,-77.28889540190275,24.85564116993112,61.50986272783521,3.998471272621744e-08,3.0497022472129807
gov,50,10,hi,40.567248965110224,-134.89433316225276,64.89504124890432,118.36077411024564,3.585096250227798e-07,2.960859605539477
gov,50,10,si,57.61191307614783,-199.33265319999333,88.46942554078053,181.49903218152375,1.0229196314607057e-07,9.14951265720415
gov,50,10,ta,40.007838004415625,-140.88022185469373,67.95262437202985,130.76492315298552,3.507983250592317e-08,6.947128555183742
gov,50,25,hi,46.74043752375661,-164.20813554456336,85.0866297873223,149.35269537165934,4.4866948377745087e-07,3.7238701834790673
gov,50,25,si,63.474394322587585,-218.37107092084486,96.16795820858403,196.60223760737682,3.7080935499341105e-08,9.885337917886789
gov,50,25,ta,45.11234467698048,-158.83487044163178,77.55778521159233,147.167147555466,6.222385671803685e-08,7.841192672569164
bible,25,1,ka,40.25132874521754,-121.57955375842161,43.205084576696315,95.00765829354764,1.4069014317589292e-07,5.889839295737324
bible,25,1,gu,54.245384357584015,-162.11470287434855,61.908890398742514,137.16910731178615,1.0790267816948701e-07,7.047876504283198
bible,25,1,hi,41.126181647549366,-119.38698973415313,43.792844880579416,95.71238509461256,6.774853965109498e-08,6.049856919259296
bible,25,1,si,41.238150091985155,-106.18149280867968,21.522245927612726,76.43439639562966,1.7771840946056162e-07,9.157921195944926
bible,25,1,ta,39.664375057780724,-112.22195919260378,30.029303982830875,87.98804938335587,1.2673706384116218e-07,9.655960770824754
bible,25,10,ka,49.35048268991214,-136.06218888244595,49.89440090108485,92.27627501348897,8.087055144544136e-08,7.158514927749056
bible,25,10,gu,60.2297344223127,-166.01855605394687,71.8672284092939,130.54540528959012,9.209549473809866e-08,7.652073673913977
bible,25,10,hi,52.247944456006245,-147.8614101358725,70.99574481592855,118.21461320895565,2.2345380965480187e-07,8.622369067071439
bible,25,10,si,58.881693331680474,-169.7046156959766,67.50361460243953,134.7642501029824,1.0852536150920301e-08,18.552508239197756
bible,25,10,ta,49.60768277647422,-150.37814838600633,64.17801485215223,122.55489256436074,1.412497518906699e-07,16.20831157027444
bible,25,25,ka,53.51289668713557,-142.03938210367826,46.718901821235335,89.78347557059098,7.437818161103711e-08,7.241374967009591
bible,25,25,gu,64.0001413401938,-173.58515572446981,74.20946638195745,133.10850908167967,1.4479866794811707e-07,7.890157003928389
bible,25,25,hi,53.22866301375591,-140.56848971453016,62.79698494503652,105.91421358838772,2.567388136955776e-07,8.054440804323121
bible,25,25,si,64.53190897757622,-188.3184322664076,80.05635279125222,151.06908193406977,5.37691249587645e-08,20.957893108765305
bible,25,25,ta,53.189801329868374,-156.67904213571975,68.0036106154924,125.8309665220369,6.900715823186412e-08,17.100968421417576
bible,25,50,hi,52.99710730589918,-126.49407310890159,47.486052347497434,86.30473391935627,1.4610307778118377e-07,6.85748270411078
bible,25,50,si,67.4127653263677,-195.32732590664392,82.29046374687312,154.54989562902654,5.401596373780593e-08,21.650597710610047
bible,25,50,ta,55.153557230819565,-156.02423477294744,65.36022434219261,121.6856479329458,7.402681201968078e-08,16.8356671464584
bible,1,1,ka,26.695921423729224,-88.6991239035869,36.09181546935834,74.30634070706473,1.8849766605773065e-07,4.441600192496109
bible,1,1,gu,52.565812648985386,-164.6487599127637,69.13070613711726,146.25695596792963,2.048509102413483e-07,7.341561076392375
bible,1,1,hi,43.27471112417838,-137.13673551324575,62.29816492440845,123.02851774372022,7.953794818889162e-08,7.37186560969712
bible,1,1,si,40.051253635153955,-111.72441334054209,30.63815590584141,90.04963173675561,1.4777708260698343e-07,10.085988122027413
bible,1,1,ta,38.19881017112375,-115.28058373238005,38.02453379170494,98.95799999424275,8.537299431087816e-08,10.319386488741
bible,1,10,ka,48.312644865081616,-141.73757140116493,52.4601656510331,96.5199038274299,2.520738863263443e-07,7.455341182366207
bible,1,10,gu,58.97333460148234,-161.3756081538894,65.05450173965846,121.94991482484784,6.274372827241833e-08,7.276926015022295
bible,1,10,hi,51.14599426459008,-139.7777178342136,59.74495210710081,104.37932038120026,2.037628410326711e-07,7.856708483059138
bible,1,10,si,57.810670653065706,-166.79341564258849,64.82800350930407,130.7815202837287,1.4039383542348811e-07,18.1206234056665
bible,1,10,ta,48.54585175940268,-148.74894540592445,63.509912636160394,121.2463227586403,1.0068848505650438e-07,16.0255543739286
bible,1,25,ka,53.42391258198473,-144.45201155707605,43.826222657864676,87.61783967032422,2.3090280798538877e-07,7.206194221553618
bible,1,25,gu,63.09722346356158,-166.3569746574426,61.99482660912754,118.30507180349669,1.029662326488466e-07,7.262251398716437
bible,1,25,hi,52.445605719891056,-132.83337707532175,49.3458525167872,90.17993929526985,2.1118072182624784e-08,7.206946094427662
bible,1,25,si,63.10637080020942,-180.95153079383547,71.53832791267999,139.3475215752085,5.1936335297754236e-08,19.755049257657525
bible,1,25,ta,52.12891741211733,-153.55056421662357,63.92818018713302,120.39616534095433,1.2495411109020117e-07,16.560163382793178
bible,1,50,hi,52.635570193475225,-120.28718265886415,33.79806244804987,70.81844412071338,2.085931486173481e-07,6.062963824439345
bible,1,50,si,66.5936409785979,-187.76832617719217,72.46111309121542,141.44166630424078,1.3772320237615236e-07,20.347405039420625
bible,1,50,ta,53.99691242231783,-150.54818019106057,59.04641230575257,113.13410497599405,1.4880836986930354e-07,15.962959925583455
bible,10,1,ka,38.033743734532074,-114.97893291485896,40.06443278568347,88.98599786253136,1.3453791949136546e-07,5.5402170728806
bible,10,1,gu,52.85875114390975,-159.31809859436834,61.851629390066556,135.92742082571476,4.3142545387801636e-08,6.95549161843946
bible,10,1,hi,40.205338263985475,-115.84566549091298,42.558232427266454,92.96329618518885,1.6601452734790004e-07,5.8747844588135
bible,10,1,si,41.01703218554571,-108.29208196306648,23.705934619420127,80.05259893421112,1.0097861729389303e-07,9.43364583068834
bible,10,1,ta,39.03307086764614,-112.38126848682165,31.683366829375853,90.03322541534692,8.554970425324688e-08,9.757588994727437
bible,10,10,ka,48.125476631628054,-130.76616535017953,43.9946448783382,84.75085936131335,1.4754140246691586e-07,6.722002507491347
bible,10,10,gu,60.34893495031633,-167.2803438411272,71.81740990826658,130.90935816140066,8.44953833112103e-08,7.68800780396179
bible,10,10,hi,51.52387010012321,-144.57206270189522,68.71209555117525,114.89187268454789,2.1414155097214045e-07,8.404204270268572
bible,10,10,si,58.83973678282605,-172.41189441223815,69.50363853169154,137.9042100375334,1.6743340625049116e-08,18.899573502437438
bible,10,10,ta,49.45368540336482,-149.83434273301538,63.952935055630675,122.12087997949634,1.2208521637571876e-07,16.150576543355477
bible,10,25,ka,53.55543220192696,-143.93050293436147,47.853326180768484,91.46759564566791,2.2396372146605092e-07,7.35425671869004
bible,10,25,gu,63.795325607807335,-171.6853100587631,70.81527009724184,129.0305963964082,1.048397626470495e-07,7.719078511920938
bible,10,25,hi,53.65396523347602,-142.9038347051015,63.01500984805698,106.8343660712119,3.464049266020912e-08,8.150499068440787
bible,10,25,si,64.061366191733,-188.67097911373187,80.51067891727988,151.66891460290657,9.671792911337696e-08,21.009501441122964
bible,10,25,ta,52.66629554702046,-154.05726773798318,65.05338006966718,121.78553502746664,3.0709783639674413e-08,16.68800057330204
bible,10,50,hi,53.813479896497284,-131.17732109201035,49.48726264995638,89.70341603841543,1.220167228165586e-07,7.1136802575642
bible,10,50,si,67.24780885267232,-194.47826897688864,80.72750143683804,152.58031865137656,7.963035180561344e-08,21.468703201662763
bible,10,50,ta,54.7390471011101,-153.4553005419568,62.42692633623417,117.70731817335682,5.15636141060794e-08,16.430502143228495
