train set,train set size,c0,c1,rmse,kfold rmse
gov,1,7.196977708899236,0.10664020864073136,8.299514371801186,8.335817981363986
gov,10,15.140049770849421,-2.2079201833910322e-09,14.04188470384508,14.137099921506888
gov,25,17.361466963905126,6.354159401451735e-08,15.427862078672925,15.529137508982581
gov,50,18.56423412972184,-1.1093501785002253e-06,17.23188276637091,17.475406798517813
bible,1,5.207274108508321,-2.5810598469484332e-09,7.822947868484032,7.855158733716375
bible,10,9.35722977034033,-4.136198847469562e-09,12.381615385820265,12.434776945048004
bible,25,10.903247596266315,4.768183092363204e-07,14.194353247812817,14.25562127077606
