train set size,c0,"c1,1","c1,2","c1,3",rmse,kfold rmse
1,5.135203831101128,2.9460074899457913,1.230437910527505,2.070997359404627e-07,8.106488282081896,8.110323481141027
10,11.000817716724242,4.022243206556745,0.0003625975621282752,3.773686064215e-08,13.54710466089392,13.553887576977292
25,12.507852601070885,4.787803875795536,-0.031864041156269084,1.2075797461768637e-09,15.169257786706368,15.176281929152083
50,19.571290501951548,5.182235594067053e-08,-0.24268412385736768,0.03643134283705312,17.23195638176583,17.442782147498043
