train set,train set size,test set,c0,c1,c2,c3,rmse,kfold rmse
gov,1,flores,1.0530439326036887,0.8408612516560134,0.015620330076783264,-1.136384400264562e-09,3.556060866853025,3.1206512709801615
gov,1,bible,0.0,0.0,0.0,0.0,1.1410521460476728,1.1410521460476728
gov,1,gov,9.242452483013402,7.363827854468951,9.736234087991234e-06,-1.353636265955671e-09,4.994854861108604,5.402806038191234
gov,10,flores,4.921118468034393,3.99152139154423,0.009526992410178023,-1.7694517452003114e-09,4.758542068979152,3.681010393177296
gov,10,bible,-9.682990938084546e-18,-1.3008888146599442e-17,-3.713216602988478e-17,-2.850167327361195e-17,2.3958297101421877,2.3958297101421877
gov,10,gov,17.98199786678443,14.658739995743256,-0.1921857730865753,-3.351595951368538e-09,5.139567219524721,4.8332685331949925
gov,25,flores,7.159867903921,5.749242715965516,-0.007559290018974175,-6.964113652607773e-10,4.4061076112843285,4.09086239654662
gov,25,bible,0.0,0.0,0.0,0.0,2.874369496080836,2.874369496080836
gov,25,gov,35.137756343813265,0.6777072403649278,0.012462818092745942,2.562260844605684e-09,5.275537373924326,5.856409060407146
gov,50,flores,11.663404301974646,0.00013366831909210943,-1.1901689881309071e-09,5.95155992502616e-05,4.256786091603886,3.7396935594003136
gov,50,bible,0.0,0.0,0.0,0.0,2.335950912726264,2.335950912726264
gov,50,gov,22.368855235326972,18.3504738232419,-0.0786727234881833,-1.327002335221707e-09,6.2718890626565855,6.20358734339577
bible,1,flores,0.0,0.0,0.0,0.0,1.2473972903610142,1.2473972903610142
bible,1,bible,8.202333521114317,6.686811204382772,-0.0005360160984278787,-1.4465920866783794e-09,4.163214077498115,3.7857891970906445
bible,1,gov,0.0,0.0,0.0,0.0,0.74565407529229,0.74565407529229
bible,10,flores,0.0,0.0,0.0,0.0,2.4240462041801103,2.4240462041801103
bible,10,bible,24.863994218280535,0.010265620196173861,3.280331942197537e-05,-1.6314590438391152e-11,4.522925206610628,4.503409140722312
bible,10,gov,0.0,0.0,0.0,0.0,1.4676511847165867,1.4676511847165867
bible,25,flores,0.0,0.0,0.0,0.0,2.7542694131112158,2.7542694131112158
bible,25,bible,26.612208029940383,2.6269295316254624,0.0014943301063470983,1.008065147456511e-10,4.645900067324524,4.904987154812007
bible,25,gov,0.0,0.0,0.0,0.0,1.6792855623746665,1.6792855623746665
