c0,c1,c2,c3,c4,c5,c6,c7,c8,rmse,kfold rmse
17.48744142083956,2.6760276049432146,-3.6592038149898065,7.940290024708146,-6.070209065141061,0.028368664900984115,-0.6296460372452027,-24.369233681893437,2.812075706570212,12.873058602147063,12.887661224553247
