train set 1,train set 2,train set 2 size,test set,language to,c0,c1,rmse,kfold rmse
cc_align,gov,1,flores,ka,2.768821745714576,0.20751874963942188,8.881784197001252e-16,1.069556733585941
cc_align,gov,1,flores,gu,8.755940843681882,0.053457601958255795,1.2560739669470201e-15,7.62871875477628
cc_align,gov,1,flores,hi,6.715457460666434,0.10115408764655791,3.972054645195637e-15,6.352769242661119
cc_align,gov,1,flores,si,4.474847348743078,0.10627231769005031,8.881784197001252e-16,2.6226683011113705
cc_align,gov,1,flores,ta,2.412217479536259,0.18672919776374616,2.0976247212147452e-13,0.5870788146942605
cc_align,gov,1,bible,ka,0.23403456759285332,0.29248125036057815,0.0,0.32271248676767766
cc_align,gov,1,bible,gu,2.1889852109204706,0.05345760195825585,4.440892098500626e-16,0.8253705448435117
cc_align,gov,1,bible,hi,0.8919510111885585,0.1400539595967312,7.622936167702137e-13,0.2619295365170227
cc_align,gov,1,bible,si,0.3057924983514699,0.2572865864150027,1.3718972052704256e-13,0.37618173121208104
cc_align,gov,1,bible,ta,0.47650987489022456,0.16096404744368117,1.7554167342883506e-16,0.29276402648904865
cc_align,gov,1,gov,ka,12.781196309489642,0.09938993205725129,3.6230712748823524e-14,19.295859178310103
cc_align,gov,1,gov,gu,22.962010892963388,0.017594714231150388,1.03578512786223e-14,39.76273253396811
cc_align,gov,1,gov,hi,18.11579003666549,0.05464932124540578,3.552713678800501e-15,24.138935801468545
cc_align,gov,1,gov,si,22.82510050089076,0.04045999769178358,3.552713678800501e-15,41.936222994850944
cc_align,gov,1,gov,ta,18.900906268409184,0.05276720708617889,2.5121479338940403e-15,31.01519307224646
cc_align,gov,10,flores,ka,11.415547068539784,0.04275903559302869,1.7763568394002505e-15,12.447877026226681
cc_align,gov,10,flores,gu,16.375819022411882,0.04123108009598651,2.5121479338940403e-15,26.258560812789824
cc_align,gov,10,flores,hi,13.189177686171506,0.06387777359918637,0.0,17.583665899355385
cc_align,gov,10,flores,si,7.973074754455927,0.10279206682494724,3.972054645195637e-15,8.528653450481368
cc_align,gov,10,flores,ta,6.114076854173517,0.1235464309823876,1.3873790429220374e-14,5.822958636982255
cc_align,gov,10,bible,ka,1.4887108202192616,0.041231080095986604,1.5700924586837752e-16,0.07952494095959016
cc_align,gov,10,bible,gu,2.7974455127287574,0.10322543873371338,1.2947314098277875e-15,0.5934653915811887
cc_align,gov,10,bible,hi,2.9894231241580007,0.05773860870996996,7.53644380168212e-15,0.4692567914968795
cc_align,gov,10,bible,si,0.580682988468024,0.33371233045656773,1.3215851648554083e-14,0.715921044027483
cc_align,gov,10,bible,ta,1.494718943574188,0.17197720060868066,0.0,0.471817154250238
cc_align,gov,10,gov,ka,30.114534860969872,0.006992114717850543,0.0,50.281561755082954
cc_align,gov,10,gov,gu,33.66617898201724,0.01029043871122608,5.0242958677880805e-15,64.70862200500365
cc_align,gov,10,gov,hi,31.348205994752334,0.013115770786589707,7.105427357601002e-15,57.65199342063363
cc_align,gov,10,gov,si,40.839082006512484,0.010183898846980692,7.105427357601002e-15,85.3123388422684
cc_align,gov,10,gov,ta,32.7967982238659,0.01841838409018591,0.0,64.42577929252901
cc_align,gov,25,flores,ka,13.39839738197335,0.04123108009598672,5.0242958677880805e-15,16.11697080032759
cc_align,gov,25,flores,gu,18.65695432586207,0.027747556295851895,2.5121479338940403e-15,23.471571548692854
cc_align,gov,25,flores,hi,14.673039101618079,0.06175726824267729,5.0242958677880805e-15,20.63094392220864
cc_align,gov,25,flores,si,9.934337592774606,0.07137008605816883,1.1672036501992691e-12,11.19697146925138
cc_align,gov,25,flores,ta,6.750944720929073,0.13721958455302158,0.0,6.99053889286966
cc_align,gov,25,bible,ka,1.602946977990827,0.06875176187496752,1.5700924586837752e-16,0.007888203819794529
cc_align,gov,25,bible,gu,4.266532788858232,0.030060496218785503,0.0,1.7325114418108682
cc_align,gov,25,bible,hi,3.1088940360073956,0.07043126791993908,5.159468116645653e-14,0.7348867478184983
cc_align,gov,25,bible,si,0.8440051519852338,0.268026450120105,3.510833468576701e-16,0.48708654301079024
cc_align,gov,25,bible,ta,1.906039499560895,0.16096404744368176,3.2023728339893768e-15,0.09357766020283492
cc_align,gov,25,gov,ka,33.51344384644792,0.006300018389816809,0.0,62.575889669300636
cc_align,gov,25,gov,gu,38.29999999999999,3.756786055393017e-17,0.0,74.45454719404059
cc_align,gov,25,gov,hi,34.58833281229257,0.008082409715504285,2.1316282072803006e-14,65.24241342785008
cc_align,gov,25,gov,si,45.1142594148621,0.010732254594298569,0.0,100.49448910539479
cc_align,gov,25,gov,ta,36.70470041528094,0.014835433338171307,5.0242958677880805e-15,74.54982338704804
cc_align,gov,50,flores,hi,16.2236508340019,0.06810219179915573,3.552713678800501e-15,22.348131346891336
cc_align,gov,50,flores,si,11.273267981326478,0.06056821875081755,2.808666774861361e-15,13.62117959766064
cc_align,gov,50,flores,ta,9.677330032232454,0.08929865172838237,1.512513347095137e-14,11.425238438157379
cc_align,gov,50,bible,hi,2.528781031144729,0.1345933164076946,7.021666937153402e-16,0.4520440353438793
cc_align,gov,50,bible,si,1.0060152130594548,0.28279858792711254,7.021666937153402e-16,0.11338502606673917
cc_align,gov,50,bible,ta,2.1701348325731193,0.14849086887859445,1.7330094218074782e-13,0.6433957572270989
cc_align,gov,50,gov,hi,37.333236385990816,-0.001946958052245831,2.2469334198890888e-14,70.9026348446866
cc_align,gov,50,gov,si,49.18340519636926,0.0057363922219743025,5.0242958677880805e-15,132.70636999862685
cc_align,gov,50,gov,ta,40.868742267000464,0.00175297175076763,7.105427357601002e-15,84.79423138349641
cc_align,bible,1,flores,ka,0.46147029095242864,0.20751874963942196,1.0053497077208614e-15,0.33782763735822463
cc_align,bible,1,flores,gu,2.287201909544353,0.05154674648205174,0.0,0.9230663360011816
cc_align,bible,1,flores,hi,1.8951595354106487,0.06014711685885583,7.021666937153402e-16,0.13198758664207969
cc_align,bible,1,flores,si,0.9964743747193393,0.05773860870996813,0.0,0.16231902647484145
cc_align,bible,1,flores,ta,1.0267740988059268,0.09632253897119833,9.930136612989092e-16,0.19121885839836805
cc_align,bible,1,bible,ka,12.055576785261442,0.05735582943834612,1.2560739669470201e-15,14.244165311926041
cc_align,bible,1,bible,gu,16.44458930921891,0.008486539301856938,3.552713678800501e-15,19.897948541729814
cc_align,bible,1,bible,hi,17.876029838249238,0.022197059679226812,2.5121479338940403e-15,27.961668256494985
cc_align,bible,1,bible,si,20.740414945341293,0.02804728103546305,2.5121479338940403e-15,32.245494026283914
cc_align,bible,1,bible,ta,16.691089366205976,0.01998320365882228,2.5121479338940403e-15,21.231119376014792
cc_align,bible,1,gov,ka,0.3076468606349527,0.20751874963942202,1.7554167342883506e-16,0.25200180864902294
cc_align,bible,1,gov,gu,0.9530197497804473,0.16096404744368123,2.673771110915334e-15,0.32424561488848047
cc_align,bible,1,gov,hi,1.2171595295194189,0.08496250072115624,1.5700924586837752e-16,0.182824258651171
cc_align,bible,1,gov,si,0.5133870494029634,0.09632253897119816,7.850462293418876e-17,0.2347603749747716
cc_align,bible,1,gov,ta,0.2289133983905568,0.2427134135851209,1.7554167342883506e-16,0.27540898718163626
cc_align,bible,10,flores,ka,1.4008809891584058,0.1257693834979823,3.1401849173675503e-16,0.09647076445162374
cc_align,bible,10,flores,gu,3.365099658004279,0.0902861228209104,0.0,1.1330174312881938
cc_align,bible,10,flores,hi,2.5301279124117095,0.0825296231352482,3.1401849173675503e-16,0.8816579538815661
cc_align,bible,10,flores,si,1.3097151037874786,0.13151720291689703,3.1401849173675503e-16,0.13353315241751654
cc_align,bible,10,flores,ta,1.1500781156035615,0.2153171771649312,0.0,0.2922764820698489
cc_align,bible,10,bible,ka,23.396033001003296,0.011777363989449393,3.657742603375525e-14,39.904153890205414
cc_align,bible,10,bible,gu,23.89554431137755,0.011541806556520701,2.5121479338940403e-15,40.40491370200445
cc_align,bible,10,bible,hi,27.741029420841066,0.005097883552944493,5.617333549722722e-15,43.3832934945045
cc_align,bible,10,bible,si,32.62832020031098,0.014615355661876996,0.0,62.29304695682602
cc_align,bible,10,bible,ta,26.37319967023309,0.0129976042664723,2.5121479338940403e-15,42.662297898332106
cc_align,bible,10,gov,ka,0.3057924983514699,0.2572865864150027,1.3718972052704256e-13,0.37618173121208104
cc_align,bible,10,gov,gu,2.2842748513565163,0.10472668281447477,3.1401849173675503e-16,0.11855437415312926
cc_align,bible,10,gov,hi,1.4008809891584058,0.1257693834979823,3.1401849173675503e-16,0.09647076445162374
cc_align,bible,10,gov,si,0.7810924243908424,0.18128503969235427,2.220446049250313e-16,0.33264021463567756
cc_align,bible,10,gov,ta,0.35057353051671414,0.35524669140250736,1.5700924586837752e-16,0.6093270758341831
cc_align,bible,25,flores,ka,1.7301971244209753,0.08843888104204163,1.5738561695383657e-14,0.061276908523424885
cc_align,bible,25,flores,gu,3.3125072887119824,0.12163557550618191,0.0,1.4840420478081415
cc_align,bible,25,flores,hi,2.4724369728598417,0.09896968880595444,0.0,0.851589823570335
cc_align,bible,25,flores,si,1.0875812825892535,0.18925581162686483,4.440892098500626e-16,0.2749545086548261
cc_align,bible,25,flores,ta,1.6677845621154737,0.16096404744372028,1.2212453270876722e-13,0.02904462153320667
cc_align,bible,25,bible,ka,27.4719180852801,0.01250200306494722,3.552713678800501e-15,44.16477407361546
cc_align,bible,25,bible,gu,28.040972991791612,0.005044408811792031,5.617333549722722e-15,44.171553272879535
cc_align,bible,25,bible,hi,30.748958779029305,0.013358669187889789,0.0,55.58243667661076
cc_align,bible,25,bible,si,37.28714189544653,0.007514104616166008,7.105427357601002e-15,73.61618104060679
cc_align,bible,25,bible,ta,31.140452062093757,0.0045511035536261735,0.0,55.146548024615285
cc_align,bible,25,gov,ka,0.8014734889954123,0.068751761874968,4.775249788392736e-16,0.19616111546816775
cc_align,bible,25,gov,gu,2.756672877124627,0.09143202857490522,7.021666937153402e-16,0.4846214679882829
cc_align,bible,25,gov,hi,1.9929487494386777,0.05773860870996825,4.440892098500626e-16,0.20950424798559406
cc_align,bible,25,gov,si,1.0735594211978687,0.12396375672179272,1.5700924586837752e-16,0.25353493676982564
cc_align,bible,25,gov,ta,0.5559765516512689,0.3083356802242473,1.5700924586837752e-16,0.826819985293467
gov,bible,1,flores,ka,0.7587461081684354,0.2620161139329244,0.08211427208233674,0.1913642752415717
gov,bible,1,flores,gu,3.103721554883232,0.03806365540412385,0.008674496182528794,0.015765258130129953
gov,bible,1,flores,hi,2.250559268333898,0.05172410128485651,0.1114343165866557,0.16432726116254054
gov,bible,1,flores,si,0.9052777228455917,0.06118583423549243,0.06389055352305979,0.07643716379665522
gov,bible,1,flores,ta,1.0260229176294027,0.08064213069072532,0.09142335938892411,0.12411193155262694
gov,bible,1,bible,ka,12.979009897171904,0.07921430158058464,0.3777752510086813,0.715174492113864
gov,bible,1,bible,gu,15.84045195657913,0.027258424868340753,0.09681300544101305,0.17465026947064657
gov,bible,1,bible,hi,18.113436297749143,0.017877569316291263,0.020403991797089936,0.028809193658594887
gov,bible,1,bible,si,21.215734198142794,0.021864318374648216,0.12363364905196404,0.1430231772334513
gov,bible,1,bible,ta,16.158450656398337,0.020092964049212902,0.07287973061286095,0.07464092672507744
gov,bible,1,gov,ka,1.0214991748542286,0.18115924158267088,0.035815109692268296,0.0745173251676973
gov,bible,1,gov,gu,4.895859262630125,-0.09674500668640904,0.013532007583889479,0.02230715137879963
gov,bible,1,gov,hi,2.87818754915232,-0.023449490634295602,0.05348278593887414,0.075956855424482
gov,bible,1,gov,si,2.456619368045422,-0.20281455394880876,0.1258713660809247,0.1600848237819409
gov,bible,1,gov,ta,2.426141332884017,-0.15006347582405105,0.1768581135003233,0.22783542121052766
gov,bible,10,flores,ka,1.9320479143886158,0.13176595311843783,0.05975749031440338,0.11848827701192188
gov,bible,10,flores,gu,5.478991231558698,0.014982015232349726,0.05182012148368608,0.09220405461592757
gov,bible,10,flores,hi,3.3908929094225315,0.027949543554182405,0.013697311461621378,0.01960755388153018
gov,bible,10,flores,si,2.453729940724843,-0.02780313022590042,0.07777410823984857,0.10577082986912534
gov,bible,10,flores,ta,2.1921717071907145,0.015613003541611362,0.06470480258301102,0.08455864195078627
gov,bible,10,bible,ka,23.022396821243294,0.027478760320812142,0.05357300719075592,0.0965575137673414
gov,bible,10,bible,gu,24.420765003492374,0.005429024446025669,0.05244143027269027,0.0929499085063701
gov,bible,10,bible,hi,27.997740338419774,0.002297265063149967,0.05833993809843102,0.07014002874455547
gov,bible,10,bible,si,33.920866669111035,0.005931155958183945,0.1869896817888045,0.1874632525599011
gov,bible,10,bible,ta,26.22853360325732,0.00792207040506592,0.12321747343932864,0.12830737739417855
gov,bible,10,gov,ka,1.8015878929547606,0.15867081646587725,0.0027832197514899653,0.005606277226225095
gov,bible,10,gov,gu,10.395564954172801,-0.05223159693947602,0.012939260276392587,0.02198521534880303
gov,bible,10,gov,hi,5.4238511843202835,-0.057866087863893065,0.27850848273717166,0.3755104474448817
