,best min inits,best min rmse,best mean inits,best mean rmse,best max inits,best max rmse
simple,[1.0],0.018042959494358312,[0.0],2.05820212603249,[0.0],9.721159500137286
kfold,[-0.5],0.025614396655011817,[1.0],25.853379914554054,"[-1.0, 0.0, 0.5]",696.9319315835884
