train set,test set,c0,"c1,1","c1,2","c1,3",rmse,kfold rmse
gov,flores,0.450984050748293,1.8175070258370547,-0.07069852824867075,0.0007971057717562401,3.5343402522276075,3.4852675903917323
gov,bible,0.07163226615263586,0.30284505470078765,-0.011265640225840375,0.00012093836171792681,1.1653466524339513,1.1873844016816326
gov,gov,16.28459381456348,2.7870287166178356,-0.10626592071006413,0.0012188798726454357,4.252909452280398,4.344518578762685
bible,flores,0.5256668898253614,0.45476501598487085,-0.03655817931500918,0.0008687095878089716,0.7597267040456499,0.7709385383540419
bible,bible,9.48455000676422,8.207510949307066,-0.8701149694426457,0.023098175116489303,3.4720335064390646,3.5714253125944424
bible,gov,0.2576697553632987,0.2224516138970627,-0.014958347542484996,0.0003206025475361811,0.6507699721605386,0.6596247071917725
