train set,test set,c0,c1,c2,rmse,kfold rmse
gov,flores,8.436209786418539,-0.0030559345289705576,-3.6995075066369955e-09,5.756045474714441,6.290359903105925
gov,bible,0.0,0.0,0.0,2.271685619876913,2.271685619876913
gov,gov,30.025974645842062,-6.763155841352148e-09,-0.012906634256557966,10.13628267948615,10.319915510357673
bible,flores,0.0,0.0,0.0,2.2374092160353682,2.2374092160353682
bible,bible,22.999671450871165,-2.4658907590052306e-08,-5.1338890320330784e-06,7.53141912265444,7.648288025515744
bible,gov,0.0,0.0,0.0,1.3576941236277535,1.3576941236277535
