train set 1,train set 1 size,train set 2,test set,language to,c0,"c1,1","c1,2",rmse,kfold rmse
cc_align,25,bible,flores,ta,1.2722222222222153,0.13055555555555565,-0.0027777777777777887,8.778487892500485e-15,10.56394939795528
cc_align,25,bible,bible,ka,13.07685185185185,1.4565740740740742,-0.03342592592592593,0.0,107.39911336709359
cc_align,25,bible,bible,gu,15.759259259259256,1.1670370370370378,-0.026296296296296325,0.0,135.50150568316903
cc_align,25,bible,bible,hi,17.891666666666666,1.339166666666667,-0.030833333333333345,2.0511601988091347e-15,153.6890799670638
cc_align,25,bible,bible,si,21.00092592592592,1.7412037037037047,-0.04212962962962967,9.39959687352353e-15,178.64829717463473
cc_align,25,bible,bible,ta,16.38703703703704,1.4464814814814813,-0.03351851851851852,2.0511601988091347e-15,138.4943680088486
cc_align,25,bible,gov,ka,0.5925925925925889,0.00703703703703705,0.0003703703703703664,4.540617628692707e-15,5.475985221491166
cc_align,25,bible,gov,gu,1.3620370370370327,0.24398148148148158,-0.006018518518518534,7.776846151682843e-15,10.233663567801162
cc_align,25,bible,gov,hi,1.5296296296296215,0.07185185185185197,-0.001481481481481496,1.0459691524745797e-14,13.57969441491357
cc_align,25,bible,gov,si,0.5953703703703662,0.10731481481481484,-0.0026851851851851893,5.133105878948086e-15,4.466402492759005
cc_align,25,bible,gov,ta,0.41666666666666363,0.08500000000000002,-0.00166666666666667,3.669338884033681e-15,3.0240671290124226
cc_align,100,gov,flores,ka,6.20925925925926,1.0153703703703703,-0.02462962962962963,2.2932668186396043e-15,47.65376254875715
cc_align,100,gov,flores,gu,9.885185185185184,1.350740740740741,-0.03592592592592594,0.0,78.60493889302221
cc_align,100,gov,flores,hi,11.09815709679427,0.5419827419997042,-0.006479585923597031,1.1690559718552604,13.553703703703702
cc_align,100,gov,flores,si,7.645184081124756,0.42225282877545733,-0.005608952145837307,0.9539011154419483,11.059259259259264
cc_align,100,gov,flores,ta,5.8629172279598984,0.4300671510797234,-0.005157298172565329,0.7360308673738275,8.533333333333337
cc_align,100,gov,bible,ka,0.7694444444444396,0.13361111111111112,-0.0030555555555555622,6.672431141526367e-15,5.824996121415537
cc_align,100,gov,bible,gu,2.543518518518514,0.263240740740741,-0.006759259259259288,9.999405969194532e-15,21.096170831520443
cc_align,100,gov,bible,hi,1.8359339919173845,0.1696939421153607,-0.00227446217904232,0.37983537383137195,4.403703703703724
cc_align,100,gov,bible,si,1.1542040862146439,0.11512067804220891,-0.0013072519083969375,0.3355904627500894,3.8907407407407506
cc_align,100,gov,bible,ta,1.0766202664271867,0.19596399559129657,-0.002653250057830202,0.33798639656315504,3.918518518518533
cc_align,100,gov,gov,ka,18.578703703703695,1.662314814814817,-0.04101851851851861,1.0048591735576161e-14,156.78388416469772
cc_align,100,gov,gov,gu,23.346296296296295,1.5935185185185186,-0.03981481481481482,0.0,202.129810200656
cc_align,100,gov,gov,hi,23.71531395000749,0.8305522615014068,-0.011403828359935203,1.5456967672692101,17.920370370370385
cc_align,100,gov,gov,si,28.080631596966597,1.2784461409387262,-0.016760351637115756,2.3068050752197933,26.74444444444444
cc_align,100,gov,gov,ta,24.49252550250523,0.9846729654470975,-0.013128325164502182,1.707981350874207,19.801851851851907
cc_align,100,bible,flores,ka,0.9981481481481433,0.20759259259259272,-0.005740740740740753,6.755656170015904e-15,7.201794517830657
cc_align,100,bible,flores,gu,2.5731481481481473,0.3350925925925927,-0.008240740740740767,7.764156157667038e-15,20.632210108292334
cc_align,100,bible,flores,hi,2.31666666666666,0.18833333333333352,-0.005000000000000022,1.0064933577134605e-14,19.745379137627523
cc_align,100,bible,flores,si,1.1324074074074018,0.1721296296296297,-0.004537037037037048,7.903665158152189e-15,8.82513698548086
cc_align,100,bible,flores,ta,1.3749999999999956,0.2308333333333335,-0.00583333333333335,7.238336258314397e-15,10.490610481689618
cc_align,100,bible,bible,ka,14.405555555555557,1.3238888888888882,-0.02944444444444441,4.699798436761765e-15,121.20922901877435
cc_align,100,bible,bible,gu,15.922222222222224,1.205555555555555,-0.027777777777777762,2.9007785717557725e-15,136.62916228833197
cc_align,100,bible,bible,hi,18.56574074074075,1.2621296296296278,-0.027870370370370323,9.173067274558417e-15,160.79621042770478
cc_align,100,bible,bible,si,21.924074074074074,1.7179629629629627,-0.042037037037037026,0.0,187.53065102157774
cc_align,100,bible,bible,ta,16.878703703703703,1.4556481481481485,-0.034351851851851876,6.153480596427404e-15,143.0023769866438
cc_align,100,bible,gov,ka,0.7712962962962915,0.029351851851851893,-0.0006481481481481529,5.5986511796048826e-15,6.9183207095375545
cc_align,100,bible,gov,gu,1.746296296296292,0.2601851851851855,-0.0064814814814815064,7.346511661929824e-15,13.663956173641703
cc_align,100,bible,gov,hi,1.6925925925925844,0.11037037037037051,-0.002962962962962978,1.0599383971968643e-14,14.707347926714304
cc_align,100,bible,gov,si,0.645370370370366,0.15898148148148153,-0.0043518518518518585,5.700466400597275e-15,4.400865434312553
cc_align,100,bible,gov,ta,0.5407407407407367,0.16296296296296303,-0.0037037037037037112,4.883719528319735e-15,3.380879936619078
gov,25,bible,flores,ka,1.5138888888888828,0.191388888888889,-0.005277777777777793,8.740964797497666e-15,12.197694629524165
gov,25,bible,flores,gu,3.160185185185183,0.34824074074074085,-0.00842592592592593,1.7199501139797033e-15,25.992725217954238
gov,25,bible,flores,hi,2.313888888888883,0.1913888888888891,-0.005277777777777803,1.054029937044607e-14,19.687644110708558
gov,25,bible,flores,si,0.8111111111111062,0.19444444444444456,-0.005555555555555565,6.070460177387388e-15,5.586253895567628
gov,25,bible,flores,ta,1.169444444444438,0.1336111111111112,-0.003055555555555567,8.348601553356994e-15,9.569970779058416
gov,25,bible,bible,ka,15.141666666666666,1.2875000000000005,-0.02916666666666668,2.0511601988091347e-15,128.47603888283692
gov,25,bible,bible,gu,16.10648148148148,1.1184259259259262,-0.02490740740740742,2.0511601988091347e-15,139.25428545958613
gov,25,bible,bible,hi,17.889814814814816,1.3400925925925922,-0.029907407407407396,4.586533637279209e-15,153.66307370651884
gov,25,bible,bible,si,20.99722222222223,1.8497222222222203,-0.046944444444444386,4.1023203976182695e-15,177.4915123156541
gov,25,bible,bible,ta,15.889814814814814,1.4434259259259263,-0.033240740740740765,2.0511601988091347e-15,133.87088512425876
gov,25,bible,gov,ka,1.6055555555555499,0.20055555555555568,-0.006111111111111126,8.430875072070016e-15,12.960733445462779
gov,25,bible,gov,gu,2.8092592592592593,0.8120370370370371,-0.021296296296296292,2.0511601988091347e-15,17.91866382780274
gov,25,bible,gov,hi,2.386111111111106,0.21861111111111117,-0.004722222222222241,1.013003731915633e-14,20.083987278075814
gov,25,bible,gov,si,0.5574074074074187,0.6612962962962964,-0.018703703703703722,8.97840318499187e-15,1.6092988259780554
gov,25,bible,gov,ta,0.8111111111111201,0.6044444444444446,-0.01555555555555557,7.505852137801138e-15,1.3544324502597227
gov,1,bible,flores,ka,0.5222222222222183,0.18222222222222229,-0.004444444444444453,5.418146192716334e-15,3.008462946090479
gov,1,bible,flores,gu,2.738888888888889,0.3705555555555559,-0.009444444444444478,6.158819843068718e-15,21.817598321695172
gov,1,bible,flores,hi,2.1351851851851786,0.16907407407407413,-0.004259259259259275,1.060248456702457e-14,18.245308647190456
gov,1,bible,flores,si,0.6453703703703674,0.2623148148148149,-0.007685185185185194,4.8005646463596775e-15,3.3335475994610717
gov,1,bible,flores,ta,0.937962962962958,0.16601851851851857,-0.00398148148148149,7.069485502226418e-15,7.068119634279486
gov,1,bible,bible,ka,11.322222222222223,1.5122222222222224,-0.03444444444444446,4.1023203976182695e-15,90.39744730918147
gov,1,bible,bible,gu,14.562962962962963,1.2651851851851852,-0.028148148148148144,0.0,123.28872865510134
gov,1,bible,bible,hi,16.647222222222222,1.4880555555555555,-0.03527777777777777,2.0511601988091347e-15,140.5005282829202
gov,1,bible,bible,si,19.414814814814815,1.9325925925925922,-0.047407407407407384,0.0,161.82243876264843
gov,1,bible,bible,ta,14.737962962962962,1.496018518518519,-0.03398148148148151,2.0511601988091347e-15,122.54441729010475
gov,1,bible,gov,ka,0.8712962962962914,0.1326851851851852,-0.0039814814814814895,6.871434500736798e-15,6.787246663770194
gov,1,bible,gov,gu,4.0509259259259265,0.8728703703703704,-0.023796296296296298,1.0255800994045674e-15,28.914845775218257
gov,1,bible,gov,hi,2.5212962962962977,0.3876851851851853,-0.008981481481481507,6.201368327193953e-15,19.604422649543725
gov,1,bible,gov,si,1.8259259259259395,0.6937037037037038,-0.01962962962962966,1.0574546482713971e-14,9.932505372165505
gov,1,bible,gov,ta,1.7851851851851994,0.7340740740740743,-0.019259259259259292,1.1246363788817946e-14,9.13565752594936
gov,10,bible,flores,ka,1.3166666666666609,0.18833333333333346,-0.005000000000000015,8.480437441114044e-15,10.382942375460013
gov,10,bible,flores,gu,3.075925925925926,0.33203703703703696,-0.007962962962962958,0.0,25.37116307267603
gov,10,bible,flores,hi,2.3324074074074,0.1721296296296299,-0.004537037037037064,1.1560544322227786e-14,20.060060966719366
gov,10,bible,flores,si,0.9324074074074025,0.17212962962962972,-0.004537037037037048,6.812585162073415e-15,6.952649580441562
gov,10,bible,flores,ta,0.924999999999995,0.1791666666666667,-0.004166666666666674,6.47238758014955e-15,6.811172770235988
gov,10,bible,bible,ka,14.87314814814815,1.2550925925925926,-0.02824074074074074,2.0511601988091347e-15,126.29667302657889
gov,10,bible,bible,gu,15.866666666666667,1.16,-0.026666666666666665,2.0511601988091347e-15,136.57922585291738
gov,10,bible,bible,hi,17.568518518518516,1.3624074074074082,-0.03092592592592596,0.0,150.42418771740358
gov,10,bible,bible,si,20.319444444444443,1.8252777777777789,-0.04472222222222226,2.0511601988091347e-15,171.39969132069425
gov,10,bible,bible,ta,15.409259259259262,1.4220370370370372,-0.03129629629629632,4.586533637279209e-15,129.59380682679
gov,10,bible,gov,ka,1.4398148148148087,0.16509259259259268,-0.004907407407407423,9.746383979218318e-15,11.77534488644257
gov,10,bible,gov,gu,3.0740740740740717,0.8496296296296297,-0.023703703703703706,1.2819751242557094e-15,20.00856803632401
gov,10,bible,gov,hi,2.3990740740740724,0.30879629629629646,-0.007870370370370394,6.917915985570224e-15,19.27361600042775
gov,10,bible,gov,si,0.6527777777777933,0.7686111111111111,-0.02138888888888891,1.242656518097471e-14,1.8241146876344965
gov,10,bible,gov,ta,0.837962962962975,0.6793518518518521,-0.01731481481481484,1.0179399138515903e-14,0.8327366613822238
gov,50,bible,flores,hi,2.761111111111103,0.14277777777777798,-0.0038888888888889174,1.3802532688274075e-14,24.37666483298979
gov,50,bible,flores,si,1.0324074074074017,0.17212962962962972,-0.004537037037037049,7.697190455129482e-15,7.888893190595565
gov,50,bible,flores,ta,1.3722222222222156,0.13055555555555556,-0.002777777777777788,9.237340233065257e-15,11.500193106202543
gov,50,bible,bible,hi,18.13425925925926,1.2945370370370368,-0.028796296296296264,8.457150154752983e-15,156.4218714152337
gov,50,bible,bible,si,21.49537037037037,1.7473148148148154,-0.042685185185185215,0.0,183.21404474351502
gov,50,bible,bible,ta,16.105555555555558,1.4272222222222222,-0.032777777777777774,2.9007785717557725e-15,136.0580513051037
gov,50,bible,gov,hi,2.407407407407405,0.2996296296296299,-0.007037037037037067,8.445482432267155e-15,19.446821081184638
gov,50,bible,gov,si,0.5787037037037179,0.7423148148148151,-0.021018518518518544,1.2092090625824508e-14,2.24646474577593
gov,50,bible,gov,ta,0.9351851851851976,0.6824074074074076,-0.017592592592592618,9.850375187889264e-15,1.7112453302238138
bible,25,gov,flores,ka,4.669444444444444,1.0569444444444442,-0.026388888888888875,3.1191801002388134e-15,32.807538913165786
bible,25,gov,flores,gu,7.864814814814815,1.2675925925925924,-0.0324074074074074,2.0511601988091347e-15,60.54895898080307
bible,25,gov,flores,hi,7.515224163469497,0.6248080870671266,-0.007902787390287993,1.167139224804809,13.531481481481482
bible,25,gov,flores,si,4.976088912967115,0.44163673068883763,-0.005916030529121504,0.766059904497586,8.881481481481476
bible,25,gov,flores,ta,3.5109657985331584,0.3682340184512386,-0.004281459634513061,0.46944329844003463,5.442592592592598
bible,25,gov,bible,ka,1.6250000000000053,0.4891666666666667,-0.014166666666666683,4.2285750773764915e-15,10.162925309401086
bible,25,gov,bible,gu,5.356481481481482,0.8667592592592592,-0.023240740740740742,0.0,41.201483459195195
bible,25,gov,bible,hi,4.8563426646115495,0.5199435602983421,-0.0075451074991812585,1.2129814250948012,14.06296296296296
bible,25,gov,bible,si,2.0797055139930443,0.6918513997229239,-0.009832003231771035,1.2041963344468936,13.961111111111132
bible,25,gov,bible,ta,2.32560807412898,0.5146030631146917,-0.007085646533697947,0.9179621082459597,10.642592592592614
bible,25,gov,gov,ka,17.242592592592597,1.8020370370370362,-0.04462962962962959,4.586533637279209e-15,142.83229467002954
bible,25,gov,gov,gu,22.017592592592596,1.6228703703703706,-0.04046296296296299,4.586533637279209e-15,189.3870122884022
bible,25,gov,gov,hi,20.962851682971998,0.9606798331484878,-0.013257864985755539,2.016258168155344,23.3759259259259
bible,25,gov,gov,si,24.7835223317485,1.499842379027934,-0.020217152482238238,2.7085233112105005,31.401851851851816
bible,25,gov,gov,ta,22.247245851969918,1.0911181058470154,-0.014452926382741165,1.90812168872564,22.122222222222206
bible,1,gov,flores,ka,1.2768518518518834,1.1499074074074076,-0.026759259259259288,2.788111697343811e-14,0.08686254414573163
bible,1,gov,flores,gu,6.728703703703703,1.303981481481482,-0.03268518518518521,2.0511601988091347e-15,49.53717355758794
bible,1,gov,flores,hi,7.1489185445812184,0.6350919525454857,-0.008125722916312835,1.2219262446635801,14.166666666666668
bible,1,gov,flores,si,4.397485410002951,0.4337086170829978,-0.005607217205668483,0.78331062795166,9.081481481481475
bible,1,gov,flores,ta,3.2419342077907256,0.3296980759691967,-0.0036025329766616815,0.4608179367129973,5.342592592592626
bible,1,gov,bible,ka,0.6694444444444412,0.23694444444444446,-0.006388888888888895,4.8550312248250016e-15,3.821434499545844
bible,1,gov,bible,gu,6.101851851851851,0.5124074074074076,-0.014259259259259267,0.0,51.83773153501687
bible,1,gov,bible,hi,6.629993638676848,0.21351925746009673,-0.0032804186907240277,0.5512245059260152,6.390740740740744
bible,1,gov,bible,si,3.8909669211196016,0.4132546842470498,-0.005921813555401324,0.8743561128481625,10.137037037037036
bible,1,gov,bible,ta,4.2256230548909555,0.27760587871250825,-0.0038055169774418103,0.6253387252101853,7.25
bible,1,gov,gov,ka,8.765740740740739,2.70212962962963,-0.06787037037037037,4.2285750773764915e-15,54.176779500107614
bible,1,gov,gov,gu,20.061111111111106,1.7827777777777798,-0.04388888888888899,1.653698220585054e-14,169.4195379660667
bible,1,gov,gov,hi,20.549605205921974,0.9822779844883517,-0.013445234813302023,2.0264808190910935,23.494444444444543
bible,1,gov,gov,si,23.105854369292118,1.5582266606080988,-0.020809333622221267,2.9340605474804327,34.01666666666663
bible,1,gov,gov,ta,20.603788713193214,1.1511106984329313,-0.01528539210670148,2.0529958199556857,23.8018518518518
bible,10,gov,flores,ka,4.153703703703704,1.0731481481481482,-0.026851851851851852,2.1142875386882457e-15,27.811638441041776
bible,10,gov,flores,gu,7.454629629629629,1.2776851851851854,-0.03231481481481482,2.0511601988091347e-15,56.60477252349578
bible,10,gov,flores,hi,7.663839611431721,0.6025020927836241,-0.0076784062100398185,1.2003628403459876,13.916666666666666
bible,10,gov,flores,si,4.553092725639878,0.42738881291586667,-0.005538688410825806,0.7198982463658504,8.346296296296293
bible,10,gov,flores,ta,3.3763546090887786,0.36880036154280893,-0.004284640268868263,0.5520231505303711,6.400000000000032
bible,10,gov,bible,ka,1.238888888888889,0.3705555555555558,-0.009444444444444467,4.61689062499421e-15,7.773943365901224
bible,10,gov,bible,gu,5.313888888888888,0.8080555555555555,-0.021944444444444444,0.0,41.408497709600624
bible,10,gov,bible,hi,5.134251983236049,0.470093327754418,-0.006901746472357143,1.2489204322907892,14.479629629629631
bible,10,gov,bible,si,2.1539084717856603,0.6619514124178462,-0.009498901226000438,1.1348739827888545,13.157407407407423
bible,10,gov,bible,ta,2.7718549122073286,0.4455104175663537,-0.006169037673300716,1.015716207819047,11.775925925925948
bible,10,gov,gov,ka,16.075,1.8708333333333331,-0.04583333333333332,0.0,131.1911453848636
bible,10,gov,gov,gu,21.110185185185184,1.7332407407407413,-0.043425925925925944,0.0,179.75202393459995
bible,10,gov,gov,hi,20.58421645399131,0.9817116372256627,-0.013442054155660584,1.9439009670007557,22.537037037037024
bible,10,gov,gov,si,24.3649584684701,1.4944626426603975,-0.019988723204207547,2.8040412058913935,32.50925925925929
bible,10,gov,gov,ta,21.739705901552735,1.1127673755318515,-0.014772727193723289,2.050599886142621,23.77407407407408
