train set,c0,c1,c2,rmse,kfold rmse
gov,4.469463822222768,-1.2325892109753351,-8.128976702526159e-09,15.08887239731984,15.167553874644153
bible,2.187082984559981,-1.5152413093479695,-4.2142347438420855e-09,12.39108782170077,12.308888854677548
