model,log likelihood,R2 coefficient,normality pearson p-value,normality shapiro p-value,homocedasticity levene p-value,homocedasticity bartlett p-value
linear,2.799178394646107,0.9881150081103808,,0.880788266658783,,
poly2,2.7696289288426654,0.9878785566446477,,0.878646731376648,,
poly3,2.7502274893233074,0.9877207560247667,,0.8772971034049988,,
exp,3.4465207091254686,0.9922807680139089,,0.94894939661026,,
log,2.8544696411507395,0.9885451228943243,,0.8845503330230713,,
power,3.491919512431605,0.9925108971806944,,0.9660276174545288,,
hmult,3.022037056153129,0.989755879027222,,0.8990606069564819,,
