train set,test set,c0,c1,c2,rmse,kfold rmse
gov,flores,2.845955224375417,-0.9707869175932199,-0.9954787509543097,5.435726683874831,5.5353328622051325
gov,bible,0.0,0.0,0.0,2.271685619876913,2.271685619876913
gov,gov,17.8739439567592,-0.6341433942414462,-9.19522546823944e-10,11.323917209334107,11.693450122479154
bible,flores,0.0,0.0,0.0,2.2374092160353682,2.2374092160353682
bible,bible,11.071295200608626,-0.8854292244973074,-5.81565573610192e-09,8.533095818282485,8.748436164830098
bible,gov,0.0,0.0,0.0,1.3576941236277535,1.3576941236277535
