train set 1 size,train set 2,train set 2 size,language to,c0,c1,rmse,kfold rmse
10,gov,50,ta,999.9999999994253,5.735902946245632,5.8351066591523075,16.985598795851946
10,bible,1,ka,626.6803613423189,5.541486572409867,0.91556878632699,0.9159238680814096
10,bible,1,gu,125.00385203164936,3.073920511690735,2.020972412845594,2.0900793085413123
10,bible,1,hi,380.26899148627774,4.604288374958688,1.5294837451403742,1.5321294136068997
10,bible,1,si,999.9999999999999,7.2153546399560415,0.8532543815626124,0.8532543816649597
10,bible,1,ta,789.5756072560555,7.210251289162539,0.8659861701653928,0.8659862045365821
10,bible,10,ka,732.1444078318307,5.135539932710785,1.4804728163869696,1.4815908045569397
10,bible,10,gu,87.47484061564131,2.003639156584023,4.613243199414996,4.99033536403996
10,bible,10,hi,584.5609599728083,4.655595681253143,2.6732700488016286,2.677425148093283
10,bible,10,si,999.9999999999445,6.399683002395324,3.6323679490382466,3.63236795682879
10,bible,10,ta,834.5455437594211,6.460476030919802,3.406142315116636,3.4061433259588205
10,bible,25,ka,977.5202132527819,5.344780089789247,1.4246851919962762,1.4248923554359039
10,bible,25,gu,114.92540797996588,2.2073776133288803,4.769702433603447,5.11475213816404
10,bible,25,hi,777.0198487484769,4.878043991804903,2.9667600668821597,2.969992771095035
10,bible,25,si,999.9999999999994,6.198408126065598,3.8540353434558012,3.854035359544761
10,bible,25,ta,951.5903817754682,6.388536365245123,4.041151195316651,4.041152650084734
50,bible,1,hi,296.3985287153428,4.163605076929191,1.5130785419181496,1.5177026836681184
50,bible,1,si,999.9999999999999,7.041961155754656,0.7770844031636187,0.7770844032166022
50,bible,1,ta,513.4831747124643,6.253756789013266,0.9236392627096645,0.923639455818265
50,bible,10,hi,497.1248358362272,4.381864166924865,2.6640025808063017,2.6695099127938646
50,bible,10,si,999.9999999999999,6.292262775732491,3.4365144269957124,3.4365144307178306
50,bible,10,ta,759.0166716270331,6.167661076217333,3.4638828836602378,3.4638838047721183
50,bible,25,hi,689.6414981019598,4.6644005426525315,3.1353205606442356,3.139376643834326
50,bible,25,si,999.9999999997412,6.1008692104597815,3.531087525859337,3.531087533334453
50,bible,25,ta,823.5526937565435,6.052029639153335,4.041140564369152,4.041142055652094
