train set,train set size,test set,c0,c1,c2,rmse,kfold rmse
gov,1,flores,2.4975663940650343,-0.0004939140357852747,-1.8975131865252276e-09,3.0572195967142806,2.9833822285878515
gov,1,bible,0.0,0.0,0.0,1.1410521460476728,1.1410521460476728
gov,1,gov,16.34123867568097,-2.2419227559235877e-07,-7.195318363381925e-09,4.675410582076927,5.841008188543233
gov,10,flores,8.574609734655255,-0.5578801448801088,-6.743657882286826e-09,4.427988859085526,3.7180046994002023
gov,10,bible,0.0,0.0,0.0,2.3958297101421877,2.3958297101421877
gov,10,gov,32.5969680989149,0.06392400882793096,5.794078614819272e-09,4.3581004486950965,4.512842940415075
gov,25,flores,11.78015025025924,-5.490296500973857e-06,-4.469206509961138e-09,4.625886427358258,4.161966627120515
gov,25,bible,0.0,0.0,0.0,2.874369496080836,2.874369496080836
gov,25,gov,36.06563230581483,-7.737295505554536e-09,9.339179497603699e-06,5.116996808309257,5.0639381422144725
gov,50,flores,7.757206647109335,-4.699423900888081,-8.263962675196266e-09,3.6333346423019957,3.0114252242511563
gov,50,bible,0.0,0.0,0.0,2.335950912726264,2.335950912726264
gov,50,gov,39.83328776303091,-1.08902330734327e-06,-4.3987788992879224e-09,5.893423952771219,5.585986368777306
bible,1,flores,0.0,0.0,0.0,1.2473972903610142,1.2473972903610142
bible,1,bible,14.520009393398077,-2.170329822173866e-08,-5.555777166868811e-09,3.950639560143508,4.767088853016782
bible,1,gov,0.0,0.0,0.0,0.74565407529229,0.74565407529229
bible,10,flores,0.0,0.0,0.0,2.4240462041801103,2.4240462041801103
bible,10,bible,25.075537180795063,-1.569950823347446e-09,-0.01845688856941858,4.398812486184179,4.261759509057993
bible,10,gov,0.0,0.0,0.0,1.4676511847165867,1.4676511847165867
bible,25,flores,0.0,0.0,0.0,2.7542694131112158,2.7542694131112158
bible,25,bible,29.129842647750742,-0.14832958375422423,-4.820536359973381e-09,4.497064175937813,4.490206178375994
bible,25,gov,0.0,0.0,0.0,1.6792855623746665,1.6792855623746665
