c0,"c1,1","c1,2","c1,3","c2,1","c2,2","c2,3","c3,1","c3,2","c3,3",rmse,kfold rmse
7.837009017496377,4.182528790929162e-05,-4.063767608675528e-06,1.2763759899732524e-05,1.6711415090859663e-06,4.373083895288456e-05,-9.624414029037335e-06,3.0333754497915537,-3.384700138231968e-10,0.00015463886402215658,13.962688757488808,13.974688416974631
