train set size,c0,"c1,1","c1,2","c2,1","c2,2",rmse,kfold rmse
1,4.721849430346626,0.00010267430733471428,1.815464599756249e-11,1.9757206005892907e-05,0.0004606129566945989,8.49888194940708,8.455106544264954
10,11.116179605944994,-6.690865122690541e-10,0.10344923031064034,0.00019673451402034756,0.05122720021964655,13.72144949151868,13.691615055117886
25,11.29517640775391,1.7528214093285774,-0.262280905756135,-3.9782272609873745e-09,-0.015066420908236346,15.46968135426797,15.318329750338236
50,14.779261855974429,2.1630078254937466,-0.0016842141944085605,-2.387118880663607e-09,0.025954110700684145,17.595818668432315,18.000138272310476
