train set,test set,c0,"c1,1","c1,2","c2,1","c2,2",rmse,kfold rmse
gov,flores,3.804578420528172,-1.2121278442914632e-09,-0.000161129061266713,2.8180975495802927,1.9302661934078433,6.000167647073793,5.841817263913998
gov,bible,0.0,0.0,0.0,0.0,0.0,2.271685619876913,2.271685619876913
gov,gov,11.615803272205277,4.805244920728512,-1.1877182555530915e-09,9.288976765707483,7.194817137896685,10.335615788077618,10.313942590856609
bible,flores,0.0,0.0,0.0,0.0,0.0,2.2374092160353682,2.2374092160353682
bible,bible,8.570914822882672,3.4685578126444616,-3.3139085901151145e-10,7.108109225467067,5.791560280983328,7.829320642276254,7.835027907965326
bible,gov,0.0,0.0,0.0,0.0,0.0,1.3576941236277535,1.3576941236277535
