train set,test set,c0,c1,c2,c3,c4,c5,c6,rmse,kfold rmse
gov,flores,9.620423237113025,6.0,6.0,-2.4959713421748186,-4.998581989096416,-0.041323324722036585,-4.140718732279513,4.429451173171526,4.5321897452916176
gov,bible,1.7186725352510694,-0.0005727870800226373,-0.0012186086586479308,0.12280652997296057,-0.0004865568733390337,-3.417006033092898e-08,-0.0002530931479041821,1.3168613797997153,1.3219001467371767
gov,gov,5.11924160452695,1.458310339774438,5.38738919376055,-0.06268469780024809,-0.263501468562387,-1.9595788582954534,1.2119455859638457,8.632079916673488,8.847541376307978
bible,flores,1.3166902268597356,1.9558335878184174e-05,-2.3213821464574134e-08,0.9027177746434691,6.538783593107609e-07,-1.3088336934142364e-08,-2.481148315599237e-07,0.9553485239933522,0.9660521136805584
bible,bible,4.554947206835806,0.8731913902902669,6.0,-0.45950180998830725,-0.22739079560543485,-1.8592293393755142,1.1350805112336628,6.259244062354188,6.488055784024394
bible,gov,1.0886977734457497,-1.174304827806724e-06,4.264446853684147e-05,-5.810124554172195e-10,2.9221185963504717e-05,-1.4300110239636928e-05,5.296614935817706e-06,0.7391638488745808,0.742285435108953
