train set,train set size,test set,c0,c1,rmse,kfold rmse
gov,1,flores,2.0150774777464093,-2.7238161418723175e-09,3.407319244635057,2.782729747628362
gov,1,bible,0.0,0.0,1.1410521460476728,1.1410521460476728
gov,1,gov,16.63935358698758,-8.03849617565752e-09,4.503291291629122,4.582093779220185
gov,10,flores,9.339465094026933,-1.3634819382618682e-09,4.252890171412007,3.682643951112677
gov,10,bible,0.0,0.0,2.3958297101421877,2.3958297101421877
gov,10,gov,32.25979835861355,-1.5530362383715948e-08,4.511918459939428,4.517287499888685
gov,25,flores,11.84493026116137,-8.37768898448583e-09,4.5912051356929044,4.023141943271344
gov,25,bible,0.0,0.0,2.874369496080836,2.874369496080836
gov,25,gov,36.09984760779606,-1.1406523136185598e-08,5.100270173821692,5.06287147327763
gov,50,flores,7.771413356507626,-4.676815618213323,3.639104785724355,3.2753346111730988
gov,50,bible,0.0,0.0,2.335950912726264,2.335950912726264
gov,50,gov,39.78086750409047,-6.162087778656598e-09,5.9158519257541125,5.610996321974055
bible,1,flores,0.0,0.0,1.2473972903610142,1.2473972903610142
bible,1,bible,14.596126175156193,-7.312093523541124e-09,3.902917407467309,3.8393742013249414
bible,1,gov,0.0,0.0,0.74565407529229,0.74565407529229
bible,10,flores,0.0,0.0,2.4240462041801103,2.4240462041801103
bible,10,bible,25.133701992550197,-8.867418612457986e-09,4.3685157277210145,4.277498610432828
bible,10,gov,0.0,0.0,1.4676511847165867,1.4676511847165867
bible,25,flores,0.0,0.0,2.7542694131112158,2.7542694131112158
bible,25,bible,29.24484872473014,-1.0152444140549821e-08,4.505594954338343,4.489336642287968
bible,25,gov,0.0,0.0,1.6792855623746665,1.6792855623746665
