train set,test set,c0,c1,c2,rmse,kfold rmse
gov,flores,2.3968996535935645,2.9849434821454484,-1.5827509642357216e-10,5.460815377591582,5.4598674288888205
gov,bible,0.0,0.0,0.0,2.271685619876913,2.271685619876913
gov,gov,1.8609266551015453,5.903965112764444,-2.8098149858677176e-12,9.222170243519328,9.236194896240649
bible,flores,0.0,0.0,0.0,2.2374092160353682,2.2374092160353682
bible,bible,2.057429753711609,5.181147737819215,-1.1652102741556496e-08,6.8750571039952,6.873195013620377
bible,gov,0.0,0.0,0.0,1.3576941236277535,1.3576941236277535
